SK_ID_BUREAU,MONTHS_BALANCE,STATUS
2618,-38,Bad debt
11542,-5,Closed
7939,-6,Bad debt
8527,-33,Active
1465,-53,Bad debt
12902,-22,Active
14448,-25,Closed
9351,-13,Closed
11702,-38,Bad debt
5176,-13,Active
4633,-21,Unknown
14473,-60,Bad debt
12697,-56,Unknown
10153,-33,Bad debt
13654,-21,Closed
2318,-49,Closed
10553,-26,Bad debt
10001,-15,Active
2596,-58,Unknown
8253,-31,Closed
1811,-17,Active
14447,-55,Closed
7004,-47,Active
3837,-19,Bad debt
2018,-10,Closed
3247,-2,Unknown
10714,-48,Closed
628,-23,Active
3627,-24,Active
4539,-14,Unknown
9631,-13,Active
2074,-27,Active
7420,-53,Active
13151,-31,Active
10889,-30,Closed
910,-4,Active
11147,-57,Closed
13510,-11,Closed
11799,-14,Unknown
122,-21,Unknown
7295,-24,Bad debt
10301,-16,Closed
6138,-21,Closed
7610,-49,Active
4729,-49,Unknown
5164,-27,Unknown
10043,-16,Unknown
11005,-50,Closed
9467,-46,Active
517,-27,Closed
9763,-31,Active
1523,-11,Unknown
8092,-51,Closed
12653,-42,Bad debt
5070,-6,Closed
11242,-33,Closed
1317,-8,Closed
14455,-60,Unknown
13954,-45,Unknown
10069,-46,Active
3071,-51,Unknown
14041,-29,Bad debt
14252,-40,Unknown
2786,-17,Closed
1784,-49,Unknown
8921,-46,Unknown
12150,-2,Closed
1485,-49,Closed
2422,-3,Closed
2254,-5,Unknown
14943,-60,Closed
824,-56,Unknown
4925,-11,Unknown
1075,-2,Bad debt
3772,-46,Closed
4006,-27,Bad debt
5981,-58,Active
11485,-46,Active
1898,-1,Bad debt
3591,-26,Closed
14460,-20,Active
13251,-41,Active
6791,-6,Closed
9250,-22,Unknown
9763,-50,Bad debt
4373,-20,Unknown
772,-52,Bad debt
11357,-1,Unknown
6460,-21,Bad debt
2337,-55,Bad debt
8638,-52,Unknown
10330,-4,Bad debt
13933,-44,Closed
10051,-9,Unknown
11775,-49,Closed
13614,-20,Unknown
6138,-29,Bad debt
5913,-33,Closed
135,-49,Unknown
13179,-46,Active
2578,-58,Active
10801,-46,Unknown
12480,-54,Active
12127,-1,Closed
5944,-29,Active
12524,-44,Unknown
5106,-30,Bad debt
14525,-19,Bad debt
5243,-43,Unknown
995,-40,Unknown
10643,-42,Closed
7195,-21,Unknown
10275,-38,Active
3674,-43,Active
1318,-30,Active
4883,-56,Bad debt
13877,-39,Unknown
6245,-12,Bad debt
1205,-13,Unknown
12161,-22,Unknown
9226,-56,Closed
14165,-22,Active
12607,-33,Closed
1678,-42,Unknown
11359,-39,Active
9322,-38,Active
11900,-56,Active
2929,-50,Bad debt
12427,-41,Bad debt
2225,-52,Unknown
8603,-13,Closed
10099,-11,Unknown
6163,-9,Bad debt
13423,-50,Unknown
9343,-28,Active
9387,-10,Bad debt
8713,-24,Active
3126,-43,Unknown
8067,-57,Unknown
8805,-15,Bad debt
8902,-29,Active
8462,-37,Unknown
13673,-23,Unknown
5268,-6,Bad debt
12348,-4,Bad debt
6387,-15,Active
9117,-15,Active
827,-10,Active
10509,-30,Active
3751,-59,Active
8472,-36,Closed
12656,-4,Closed
2833,-33,Unknown
8998,-55,Unknown
754,-2,Active
3059,-23,Active
7772,-43,Active
5851,-24,Active
1806,-2,Active
1625,-8,Closed
6613,-8,Unknown
7710,-17,Active
3754,-14,Bad debt
8383,-21,Closed
10998,-10,Active
12804,-8,Closed
12174,-55,Unknown
8815,-32,Unknown
1344,-34,Unknown
2821,-11,Bad debt
11355,-21,Bad debt
12167,-1,Closed
3577,-53,Active
1475,-41,Closed
11436,-43,Unknown
10566,-31,Closed
11023,-46,Active
11446,-3,Bad debt
737,-23,Bad debt
7319,-53,Bad debt
5742,-30,Unknown
10963,-42,Active
8370,-18,Bad debt
13416,-53,Active
13652,-27,Closed
2966,-18,Active
9984,-51,Active
941,-11,Bad debt
9330,-51,Bad debt
5129,-58,Unknown
10123,-39,Bad debt
4847,-60,Active
9088,-46,Active
9483,-54,Bad debt
12479,-10,Bad debt
970,-54,Unknown
1878,-35,Closed
14791,-47,Bad debt
7304,-39,Unknown
4636,-48,Unknown
4196,-47,Closed
1176,-1,Active
1647,-52,Active
10433,-56,Active
94,-57,Unknown
6993,-43,Closed
4074,-11,Unknown
6199,-34,Active
9584,-37,Bad debt
3954,-38,Active
3867,-5,Closed
10049,-9,Active
5178,-39,Unknown
10898,-2,Closed
14529,-40,Bad debt
14326,-3,Unknown
5227,-15,Bad debt
1851,-10,Active
11956,-5,Closed
10954,-37,Closed
2079,-27,Closed
13061,-2,Active
12139,-54,Active
5425,-41,Closed
9005,-53,Closed
5982,-52,Bad debt
7329,-57,Active
4415,-5,Active
10730,-11,Unknown
14010,-42,Unknown
6205,-58,Active
9856,-49,Active
559,-13,Bad debt
1764,-45,Unknown
1786,-57,Bad debt
6774,-25,Bad debt
14639,-35,Unknown
4460,-56,Active
1331,-51,Active
13781,-25,Closed
10942,-47,Unknown
2219,-22,Unknown
11487,-41,Active
831,-46,Active
4094,-60,Closed
3125,-5,Unknown
11440,-57,Unknown
2034,-3,Closed
11197,-58,Closed
1332,-32,Unknown
7378,-51,Closed
8812,-2,Unknown
822,-45,Bad debt
6469,-36,Bad debt
8595,-54,Unknown
14180,-57,Unknown
9508,-41,Closed
10421,-32,Bad debt
9089,-55,Bad debt
13322,-10,Bad debt
27,-22,Unknown
6461,-6,Unknown
14796,-36,Closed
2973,-26,Bad debt
3656,-9,Unknown
7081,-37,Active
737,-20,Closed
6656,-38,Closed
3603,-50,Unknown
4484,-42,Active
10450,-30,Bad debt
13036,-38,Closed
1213,-32,Unknown
9578,-24,Unknown
14424,-15,Active
12104,-42,Active
4502,-60,Unknown
347,-49,Closed
4467,-26,Closed
6962,-29,Closed
11656,-40,Closed
5604,-12,Bad debt
7348,-9,Bad debt
1928,-3,Unknown
14675,-1,Unknown
14897,-7,Closed
7154,-7,Bad debt
11889,-21,Closed
6208,-51,Bad debt
9538,-1,Closed
10633,-25,Active
4595,-47,Bad debt
14986,-59,Active
14935,-30,Bad debt
5108,-31,Unknown
11046,-7,Unknown
7506,-60,Closed
11706,-51,Unknown
4547,-46,Active
7274,-31,Closed
7115,-23,Active
11468,-44,Bad debt
9917,-12,Unknown
4307,-17,Unknown
13774,-22,Unknown
1495,-6,Unknown
13851,-9,Bad debt
8470,-42,Closed
10833,-51,Unknown
10642,-6,Closed
11340,-1,Active
2235,-21,Unknown
14889,-9,Bad debt
3408,-26,Active
6375,-10,Bad debt
2854,-57,Closed
12091,-44,Closed
852,-17,Active
12108,-36,Active
4424,-4,Active
9021,-35,Active
985,-32,Closed
10000,-48,Active
5149,-47,Bad debt
4355,-57,Active
7955,-27,Unknown
7239,-32,Active
6210,-32,Closed
1474,-3,Active
14779,-15,Closed
11039,-13,Closed
11433,-20,Bad debt
1241,-38,Unknown
10755,-33,Bad debt
7617,-32,Bad debt
4596,-1,Unknown
4513,-58,Active
4332,-40,Bad debt
410,-17,Closed
13755,-11,Unknown
1637,-12,Unknown
1945,-27,Closed
8044,-46,Bad debt
2733,-11,Closed
8874,-15,Active
3244,-28,Unknown
246,-45,Unknown
4448,-9,Bad debt
7510,-55,Closed
11834,-50,Bad debt
8549,-51,Unknown
13510,-17,Active
7581,-15,Active
12115,-51,Closed
3527,-17,Active
11037,-4,Closed
9930,-42,Unknown
4609,-47,Active
9665,-3,Unknown
2128,-7,Bad debt
1051,-59,Bad debt
3541,-32,Bad debt
9303,-14,Active
10172,-59,Active
2557,-46,Active
7379,-39,Active
9429,-52,Closed
2035,-10,Bad debt
6144,-39,Closed
4843,-18,Bad debt
9492,-29,Closed
12857,-14,Active
5992,-48,Closed
854,-46,Unknown
808,-54,Bad debt
12596,-9,Closed
3110,-23,Bad debt
253,-58,Unknown
8067,-36,Closed
13999,-5,Bad debt
2519,-28,Active
6696,-29,Active
6228,-38,Closed
13498,-2,Active
9865,-37,Bad debt
2018,-20,Closed
8978,-9,Active
1407,-18,Unknown
3705,-53,Bad debt
8078,-22,Closed
2516,-49,Closed
6081,-4,Closed
1293,-18,Active
14072,-56,Closed
7426,-2,Active
142,-48,Bad debt
7072,-18,Closed
10927,-3,Bad debt
2932,-14,Bad debt
517,-44,Active
2321,-12,Closed
9821,-50,Unknown
13102,-56,Unknown
11841,-8,Unknown
8652,-46,Bad debt
9989,-25,Bad debt
9537,-8,Closed
3225,-5,Active
2479,-52,Bad debt
14303,-26,Closed
13809,-23,Active
11410,-31,Unknown
5586,-8,Closed
2205,-51,Closed
11271,-11,Active
12064,-7,Closed
6498,-58,Bad debt
11059,-58,Active
2445,-28,Closed
12279,-12,Unknown
13866,-59,Unknown
7652,-41,Closed
14374,-37,Unknown
5212,-18,Unknown
9106,-19,Bad debt
13776,-6,Closed
7950,-11,Unknown
12110,-53,Active
2658,-9,Unknown
1721,-9,Unknown
11029,-10,Unknown
8660,-31,Unknown
2670,-28,Bad debt
2409,-53,Active
9387,-33,Closed
9055,-40,Active
2407,-4,Unknown
7150,-17,Unknown
14906,-2,Active
14558,-9,Bad debt
7698,-26,Unknown
12232,-43,Closed
11003,-4,Closed
5537,-4,Closed
517,-23,Closed
6902,-23,Bad debt
10548,-12,Closed
10629,-54,Active
8547,-55,Closed
1585,-54,Active
281,-4,Bad debt
7241,-49,Bad debt
10388,-29,Unknown
11020,-30,Bad debt
7578,-13,Closed
2989,-58,Unknown
8548,-35,Unknown
1981,-6,Closed
8011,-10,Bad debt
1102,-24,Closed
810,-3,Active
10966,-43,Bad debt
8477,-40,Closed
7071,-31,Active
4207,-13,Bad debt
2081,-51,Unknown
2645,-2,Bad debt
11782,-44,Unknown
6415,-43,Closed
919,-13,Unknown
12810,-32,Closed
6498,-54,Closed
13934,-56,Closed
13863,-14,Unknown
12035,-52,Bad debt
14611,-21,Closed
8227,-59,Closed
2391,-37,Bad debt
2074,-57,Unknown
6361,-45,Closed
10387,-46,Active
6317,-22,Bad debt
2186,-19,Closed
5888,-33,Unknown
14116,-48,Bad debt
873,-49,Bad debt
14966,-33,Bad debt
340,-7,Active
8110,-55,Bad debt
4950,-9,Unknown
1798,-31,Active
14651,-32,Closed
9231,-8,Unknown
8048,-40,Unknown
11938,-48,Closed
11663,-59,Closed
5383,-20,Closed
14505,-52,Bad debt
14122,-25,Unknown
3950,-43,Active
4361,-58,Closed
8011,-26,Unknown
5845,-47,Bad debt
10315,-23,Active
2336,-17,Active
13939,-3,Closed
10415,-1,Active
13415,-19,Active
10368,-19,Closed
7162,-22,Bad debt
13523,-17,Unknown
1719,-32,Closed
9709,-47,Active
11500,-40,Closed
11183,-25,Bad debt
13471,-7,Active
13190,-18,Closed
14796,-13,Unknown
10991,-2,Closed
3030,-27,Active
6844,-32,Active
1321,-39,Unknown
13908,-22,Active
103,-1,Unknown
6560,-42,Unknown
7288,-11,Closed
3143,-2,Unknown
4790,-27,Active
2149,-10,Bad debt
169,-18,Bad debt
12636,-45,Closed
9245,-6,Active
3561,-5,Unknown
10371,-1,Unknown
2016,-14,Closed
168,-36,Unknown
7299,-14,Bad debt
246,-59,Active
8269,-26,Bad debt
10876,-16,Unknown
11047,-27,Bad debt
10145,-1,Bad debt
2988,-52,Bad debt
6835,-35,Bad debt
2043,-40,Active
7586,-33,Bad debt
10752,-1,Unknown
3768,-3,Closed
1836,-57,Unknown
8476,-30,Active
1240,-45,Unknown
11356,-57,Unknown
9729,-48,Active
2432,-33,Bad debt
13184,-1,Closed
11018,-32,Closed
1893,-13,Closed
752,-23,Unknown
6824,-34,Active
8657,-1,Active
2209,-12,Closed
7855,-48,Bad debt
10405,-31,Bad debt
2640,-43,Unknown
12001,-20,Unknown
13975,-35,Unknown
9758,-15,Unknown
13781,-16,Unknown
2402,-47,Active
3694,-45,Bad debt
2685,-30,Active
2596,-3,Unknown
5716,-59,Unknown
12324,-54,Unknown
2993,-9,Active
1096,-2,Closed
10330,-39,Closed
7141,-27,Closed
6642,-60,Active
4285,-5,Active
7213,-48,Bad debt
4480,-17,Active
12945,-47,Unknown
5270,-30,Active
3722,-27,Active
14627,-58,Active
7755,-49,Unknown
8098,-41,Closed
2164,-8,Closed
429,-53,Active
11762,-15,Bad debt
10990,-11,Unknown
7167,-28,Bad debt
3289,-36,Active
12399,-54,Active
8065,-9,Active
11916,-43,Active
4182,-60,Unknown
8439,-34,Closed
13951,-35,Active
4808,-57,Closed
2578,-22,Closed
3532,-23,Unknown
4248,-1,Unknown
2336,-59,Bad debt
7282,-60,Active
10825,-49,Bad debt
9675,-25,Closed
3391,-5,Unknown
2281,-28,Active
966,-27,Bad debt
5341,-23,Active
1328,-30,Bad debt
7470,-29,Bad debt
6729,-33,Active
12024,-31,Unknown
4620,-13,Unknown
1593,-21,Bad debt
5200,-28,Unknown
13302,-8,Bad debt
3443,-29,Active
3485,-15,Bad debt
2845,-4,Active
8073,-55,Unknown
1673,-41,Unknown
10113,-36,Active
4229,-1,Unknown
4089,-35,Closed
5418,-51,Active
6628,-54,Bad debt
13358,-9,Closed
2533,-55,Unknown
7094,-15,Unknown
3643,-23,Closed
6232,-37,Unknown
11758,-17,Unknown
3357,-6,Closed
12813,-30,Unknown
10927,-52,Unknown
7493,-7,Active
5620,-50,Closed
13473,-54,Bad debt
2903,-31,Closed
14545,-48,Active
13390,-8,Bad debt
8798,-7,Active
6418,-4,Closed
10526,-49,Closed
2458,-22,Active
2335,-19,Active
10571,-7,Unknown
12959,-14,Bad debt
1446,-26,Unknown
8424,-4,Active
7297,-25,Active
1119,-50,Active
12851,-59,Unknown
14177,-57,Bad debt
11807,-30,Unknown
11705,-39,Unknown
14994,-17,Active
5269,-12,Bad debt
5167,-34,Active
14487,-52,Bad debt
2929,-42,Active
1650,-8,Unknown
2428,-45,Unknown
11135,-55,Closed
1188,-11,Bad debt
14814,-23,Bad debt
8063,-16,Closed
7117,-21,Closed
11626,-52,Active
13742,-42,Bad debt
4982,-43,Active
13981,-41,Unknown
14531,-36,Closed
8474,-37,Closed
4404,-21,Bad debt
8422,-44,Active
2388,-17,Active
8494,-19,Active
11825,-45,Unknown
12933,-4,Unknown
7791,-7,Bad debt
2015,-13,Unknown
857,-45,Bad debt
10392,-5,Unknown
12603,-43,Active
14762,-4,Unknown
386,-7,Closed
8821,-8,Unknown
4264,-21,Bad debt
1408,-58,Unknown
1851,-2,Active
8030,-2,Unknown
7750,-25,Bad debt
5838,-46,Unknown
3408,-24,Unknown
6280,-60,Unknown
11068,-27,Bad debt
7558,-43,Active
11179,-4,Closed
13219,-1,Unknown
2934,-16,Unknown
266,-28,Active
14366,-20,Active
13627,-56,Unknown
6748,-48,Closed
695,-60,Closed
4505,-7,Unknown
10831,-9,Unknown
9998,-28,Active
8440,-33,Active
5863,-41,Closed
2202,-24,Bad debt
8622,-57,Bad debt
10476,-59,Unknown
11249,-4,Unknown
256,-11,Closed
7186,-5,Active
7671,-34,Active
6525,-49,Unknown
12874,-40,Active
3990,-20,Bad debt
12346,-49,Unknown
2317,-13,Closed
13991,-48,Bad debt
11410,-56,Active
618,-18,Closed
3034,-44,Unknown
13702,-10,Bad debt
9345,-42,Closed
6312,-32,Closed
1021,-59,Bad debt
6304,-33,Bad debt
8330,-55,Bad debt
5468,-58,Unknown
11479,-6,Unknown
12762,-21,Active
10302,-37,Active
4423,-46,Closed
12578,-3,Unknown
10199,-43,Closed
5440,-6,Unknown
4237,-54,Closed
4774,-50,Bad debt
3538,-11,Bad debt
575,-52,Closed
35,-7,Closed
8698,-29,Closed
1502,-4,Closed
13877,-8,Bad debt
681,-9,Closed
14262,-33,Active
4799,-30,Active
7935,-25,Closed
10457,-4,Active
14024,-44,Active
7372,-10,Active
7924,-4,Active
11463,-59,Active
5780,-48,Bad debt
4049,-29,Unknown
6472,-7,Active
2378,-57,Closed
12348,-6,Closed
12060,-45,Closed
568,-43,Unknown
14762,-32,Active
10937,-6,Closed
1688,-1,Closed
9640,-23,Active
4911,-48,Unknown
12634,-49,Active
5192,-58,Closed
7542,-8,Closed
2393,-56,Bad debt
7425,-9,Closed
7844,-8,Unknown
11059,-14,Closed
4660,-60,Closed
10268,-45,Active
3445,-5,Closed
9073,-3,Active
8508,-19,Closed
4454,-8,Bad debt
6472,-30,Active
10364,-20,Bad debt
5206,-16,Closed
276,-45,Closed
4083,-57,Bad debt
12592,-10,Active
5521,-8,Closed
6875,-53,Bad debt
3527,-59,Unknown
11886,-25,Active
1915,-22,Bad debt
7325,-55,Closed
11114,-49,Closed
10921,-60,Closed
7856,-36,Active
3072,-59,Active
4771,-29,Closed
6107,-19,Active
14861,-18,Unknown
10621,-2,Bad debt
4597,-51,Unknown
6659,-1,Unknown
14444,-21,Unknown
6551,-46,Active
3991,-21,Active
1745,-12,Closed
4626,-32,Active
2587,-18,Closed
5797,-10,Bad debt
5650,-44,Unknown
8150,-2,Active
871,-46,Unknown
9942,-8,Closed
1688,-46,Bad debt
10819,-20,Bad debt
2062,-6,Bad debt
2044,-48,Closed
5048,-27,Unknown
3424,-44,Closed
14109,-11,Unknown
11262,-1,Bad debt
7799,-16,Active
8965,-28,Unknown
14554,-5,Closed
13364,-41,Closed
13355,-50,Active
4320,-37,Unknown
3821,-29,Active
8647,-47,Unknown
13418,-8,Bad debt
9290,-57,Active
8282,-11,Unknown
5873,-51,Unknown
14683,-40,Active
3552,-8,Closed
1523,-24,Active
251,-7,Active
8290,-16,Closed
5806,-5,Bad debt
2971,-33,Unknown
8184,-39,Active
7547,-9,Unknown
2223,-60,Bad debt
2609,-59,Active
3017,-56,Unknown
13488,-51,Bad debt
11102,-40,Closed
6891,-23,Unknown
10081,-35,Unknown
3910,-38,Active
11378,-44,Bad debt
7176,-53,Closed
3941,-40,Unknown
5075,-49,Bad debt
6645,-39,Bad debt
11217,-48,Closed
11621,-23,Unknown
7321,-59,Unknown
10560,-42,Active
3354,-34,Active
14537,-13,Unknown
6093,-55,Bad debt
3972,-30,Active
8032,-54,Unknown
2058,-1,Active
5180,-43,Closed
12658,-40,Unknown
2776,-6,Unknown
5032,-1,Closed
11629,-13,Active
4503,-36,Bad debt
3013,-42,Active
7216,-9,Active
7031,-17,Bad debt
14437,-19,Closed
5736,-8,Active
8724,-37,Closed
13765,-9,Active
9074,-44,Unknown
7488,-46,Closed
1089,-26,Bad debt
335,-27,Closed
14333,-60,Active
13548,-58,Bad debt
7006,-4,Bad debt
2149,-22,Unknown
9995,-57,Closed
12225,-7,Bad debt
1345,-14,Active
7913,-38,Bad debt
10377,-20,Bad debt
2490,-28,Closed
1829,-41,Active
8122,-49,Unknown
5730,-24,Unknown
6087,-50,Active
9721,-43,Unknown
551,-38,Closed
5829,-53,Active
13660,-37,Active
12724,-50,Bad debt
241,-49,Bad debt
14194,-39,Unknown
6365,-13,Bad debt
7043,-36,Unknown
3275,-31,Closed
9010,-36,Bad debt
1241,-14,Active
2160,-26,Closed
1318,-60,Unknown
9280,-3,Closed
6850,-26,Bad debt
3201,-36,Closed
3258,-37,Closed
13869,-37,Active
12969,-38,Active
3764,-45,Bad debt
1544,-42,Active
4409,-54,Active
873,-60,Bad debt
6292,-31,Bad debt
1816,-17,Active
3169,-11,Bad debt
2867,-42,Unknown
3005,-15,Active
6947,-42,Closed
6894,-15,Bad debt
7775,-37,Active
14952,-23,Bad debt
8268,-44,Active
1681,-44,Unknown
6905,-42,Active
1413,-13,Closed
3097,-41,Unknown
581,-1,Bad debt
12980,-48,Bad debt
1144,-24,Bad debt
10718,-34,Bad debt
12472,-25,Unknown
1848,-37,Closed
42,-10,Closed
7475,-38,Active
14678,-56,Closed
8940,-56,Active
5304,-19,Unknown
8677,-15,Bad debt
4025,-35,Closed
399,-47,Unknown
11153,-19,Bad debt
2997,-20,Bad debt
13527,-17,Closed
9952,-30,Active
7976,-35,Unknown
71,-33,Closed
9551,-15,Unknown
14972,-3,Active
9739,-40,Active
6155,-52,Active
9830,-1,Active
10346,-1,Closed
12358,-54,Active
5127,-41,Unknown
3565,-32,Unknown
12251,-8,Active
8528,-48,Unknown
4643,-34,Unknown
3797,-46,Unknown
1634,-27,Bad debt
1918,-4,Closed
13603,-26,Bad debt
5897,-15,Unknown
6013,-54,Active
3796,-56,Unknown
10547,-30,Closed
13990,-48,Active
10383,-39,Unknown
7588,-60,Unknown
10586,-34,Closed
1531,-19,Unknown
11827,-10,Unknown
3007,-1,Bad debt
5350,-28,Unknown
2366,-5,Active
8501,-15,Bad debt
9622,-49,Bad debt
7084,-58,Closed
8900,-2,Closed
9690,-59,Active
7065,-18,Unknown
11331,-53,Unknown
7507,-47,Unknown
13793,-12,Bad debt
13175,-1,Bad debt
7796,-26,Unknown
2659,-3,Closed
10873,-5,Bad debt
10643,-55,Unknown
9626,-46,Bad debt
5226,-26,Active
4490,-51,Unknown
4524,-12,Closed
4892,-8,Closed
6098,-8,Unknown
12633,-23,Closed
3321,-51,Unknown
14079,-49,Active
10118,-6,Active
7905,-20,Active
2198,-46,Active
12031,-42,Unknown
13719,-36,Bad debt
3713,-6,Unknown
504,-59,Unknown
5326,-35,Closed
11580,-6,Closed
1380,-43,Closed
11125,-1,Unknown
7152,-46,Bad debt
9055,-55,Closed
14582,-40,Active
5644,-27,Active
14423,-20,Bad debt
8935,-13,Bad debt
963,-59,Closed
11426,-35,Bad debt
12977,-25,Closed
5556,-28,Bad debt
12607,-40,Unknown
14022,-52,Bad debt
10090,-7,Active
4919,-21,Bad debt
12595,-4,Unknown
9623,-32,Unknown
2302,-51,Bad debt
14870,-28,Bad debt
9042,-2,Bad debt
12470,-16,Closed
8701,-56,Closed
8473,-19,Unknown
7869,-3,Closed
14455,-48,Bad debt
9751,-22,Bad debt
10826,-2,Closed
2259,-29,Unknown
13732,-36,Unknown
8315,-39,Unknown
9768,-19,Active
9806,-57,Bad debt
3502,-12,Closed
10911,-32,Active
3431,-36,Unknown
2203,-36,Bad debt
4882,-47,Unknown
7343,-39,Unknown
8451,-21,Bad debt
8220,-18,Closed
12945,-60,Active
8300,-33,Closed
1588,-38,Closed
2450,-37,Unknown
3355,-2,Closed
8556,-36,Unknown
2580,-20,Active
10331,-27,Closed
12774,-26,Bad debt
555,-47,Closed
6705,-19,Closed
307,-19,Active
14307,-57,Closed
6773,-28,Bad debt
10444,-59,Bad debt
2753,-55,Bad debt
5775,-32,Unknown
12453,-54,Unknown
2993,-57,Closed
5900,-9,Unknown
9794,-59,Bad debt
9845,-20,Closed
9577,-9,Active
10666,-42,Bad debt
6486,-22,Unknown
10158,-40,Bad debt
10634,-47,Unknown
11133,-60,Unknown
1233,-48,Bad debt
14493,-43,Active
12921,-37,Bad debt
11180,-26,Bad debt
14435,-23,Unknown
6782,-45,Active
9433,-41,Bad debt
7428,-9,Bad debt
7711,-43,Closed
6004,-59,Bad debt
12897,-42,Unknown
7529,-29,Bad debt
3634,-9,Active
87,-27,Closed
462,-38,Closed
7187,-23,Active
7825,-51,Closed
14584,-11,Unknown
7010,-17,Bad debt
3467,-23,Unknown
6731,-42,Unknown
7759,-26,Unknown
10041,-15,Active
1297,-37,Unknown
5824,-35,Active
789,-7,Closed
6407,-38,Unknown
230,-32,Closed
12317,-3,Unknown
4402,-12,Unknown
6837,-7,Unknown
8485,-30,Bad debt
4557,-8,Unknown
7233,-13,Bad debt
12651,-4,Bad debt
6525,-7,Active
9203,-24,Active
10012,-22,Bad debt
2278,-20,Unknown
12971,-53,Bad debt
575,-60,Active
12388,-15,Active
2184,-7,Bad debt
14440,-45,Closed
170,-6,Bad debt
6947,-50,Bad debt
11336,-52,Unknown
1909,-27,Active
6273,-45,Bad debt
5951,-9,Active
1033,-31,Active
208,-42,Closed
3680,-55,Active
12988,-55,Unknown
7697,-19,Closed
3502,-7,Active
3649,-5,Closed
9359,-25,Bad debt
12066,-29,Active
1111,-40,Closed
6130,-28,Active
6609,-19,Bad debt
10699,-38,Bad debt
14283,-31,Closed
11948,-16,Closed
13090,-48,Bad debt
6132,-59,Active
3356,-11,Active
4838,-7,Closed
6606,-48,Closed
3438,-43,Active
14808,-30,Unknown
7358,-48,Unknown
13418,-51,Bad debt
3337,-50,Active
8782,-42,Active
12090,-47,Bad debt
8833,-17,Active
14342,-32,Active
8670,-45,Bad debt
9129,-58,Closed
4361,-19,Active
14278,-6,Unknown
10073,-5,Closed
2435,-37,Unknown
5977,-53,Unknown
9606,-17,Closed
12859,-26,Active
7810,-40,Active
8754,-34,Bad debt
9412,-10,Closed
2922,-5,Unknown
4493,-40,Bad debt
1187,-31,Bad debt
8109,-38,Closed
2182,-7,Bad debt
10985,-45,Bad debt
2855,-36,Active
6195,-35,Active
9830,-54,Unknown
3759,-44,Closed
8581,-34,Unknown
5321,-37,Active
9056,-50,Closed
5052,-16,Closed
12833,-28,Bad debt
5654,-54,Bad debt
1656,-41,Closed
2034,-38,Active
1543,-47,Unknown
4741,-35,Bad debt
5617,-38,Bad debt
8020,-52,Unknown
5709,-38,Active
13482,-44,Bad debt
12699,-53,Active
8591,-49,Closed
5171,-24,Closed
10274,-4,Bad debt
12988,-18,Active
4710,-19,Unknown
2451,-9,Bad debt
4534,-33,Closed
2506,-56,Unknown
10444,-57,Active
11161,-27,Closed
9484,-11,Bad debt
6044,-28,Active
12226,-20,Closed
14744,-54,Closed
8998,-44,Bad debt
7607,-57,Bad debt
4214,-37,Unknown
2412,-56,Active
10990,-41,Unknown
9803,-52,Unknown
3039,-38,Bad debt
1405,-8,Active
12960,-52,Unknown
1910,-10,Unknown
768,-58,Active
2123,-30,Closed
1023,-56,Active
2444,-18,Bad debt
2182,-4,Unknown
2869,-53,Bad debt
6295,-53,Unknown
11008,-24,Unknown
3346,-55,Unknown
12413,-44,Active
13057,-33,Closed
5283,-46,Closed
13902,-6,Unknown
1113,-8,Closed
13835,-25,Active
4103,-16,Bad debt
5806,-24,Bad debt
8826,-60,Bad debt
2992,-23,Closed
4999,-53,Active
14537,-54,Closed
4,-41,Closed
4530,-45,Bad debt
5461,-30,Active
12051,-54,Active
12027,-44,Closed
10210,-45,Closed
2893,-28,Closed
4431,-29,Unknown
900,-15,Unknown
14047,-28,Closed
2051,-29,Closed
14400,-40,Bad debt
10322,-35,Unknown
2451,-16,Bad debt
14968,-16,Unknown
13513,-59,Active
9058,-39,Bad debt
14268,-3,Closed
9675,-40,Closed
11236,-37,Closed
14673,-23,Active
652,-11,Active
818,-16,Closed
12911,-59,Active
13099,-33,Bad debt
31,-24,Unknown
13956,-23,Closed
7173,-42,Bad debt
9819,-32,Active
13873,-7,Bad debt
14050,-17,Active
2973,-3,Bad debt
1153,-27,Closed
11263,-8,Active
10141,-12,Active
2096,-45,Active
2904,-1,Unknown
11933,-22,Closed
2435,-26,Active
2512,-3,Unknown
11056,-38,Unknown
7940,-34,Closed
1492,-28,Closed
6751,-24,Unknown
7077,-20,Bad debt
10765,-18,Bad debt
12918,-35,Bad debt
8170,-13,Active
11191,-45,Closed
8073,-23,Active
1955,-4,Bad debt
12249,-45,Bad debt
3862,-24,Closed
3824,-34,Bad debt
810,-48,Active
3361,-1,Bad debt
14187,-35,Active
8171,-19,Bad debt
5492,-16,Bad debt
11113,-53,Bad debt
8622,-19,Active
11049,-47,Closed
7993,-34,Unknown
14650,-6,Active
4706,-31,Closed
6557,-39,Bad debt
11470,-30,Active
1266,-18,Closed
415,-40,Unknown
3089,-6,Unknown
13823,-3,Unknown
3086,-51,Bad debt
4565,-36,Unknown
5786,-57,Closed
2561,-36,Unknown
7303,-55,Closed
7363,-32,Bad debt
1017,-18,Bad debt
