SK_ID_BUREAU,SK_ID_CURR,DAYS_CREDIT,AMT_CREDIT_SUM,CREDIT_SUM_LIMIT,CREDIT_TYPE
11449,101547,-3042,39954.27,16591.61,Mortgage
11450,113462,-1449,7754.39,1986.08,Consumer credit
11451,113634,-2238,6524.33,12616.16,Consumer credit
11452,100979,-1431,39442.34,5499.05,Credit card
11453,107782,-2906,43170.67,17822.05,Car loan
11454,113086,-1501,48364.22,12757.82,Consumer credit
11455,112206,-3155,7606.97,13043.37,Consumer credit
11456,114912,-669,28201.55,2015.69,Mortgage
11457,101794,-3085,11509.07,632.82,Consumer credit
11458,113634,-2958,24694.54,3755.04,Other
11459,103857,-2658,45511.22,18955.66,Consumer credit
11460,103043,-3186,30104.04,17220.46,Consumer credit
11461,104791,-1105,30539.75,10410.35,Consumer credit
11462,109480,-515,39372.32,4005.77,Credit card
11463,105235,-2591,19547.19,6351.77,Credit card
11464,114544,-3124,41663.55,19274.11,Car loan
11465,100773,-1856,9892.89,11717.19,Mortgage
11466,100965,-887,40295.76,2889.03,Mortgage
11467,102886,-2138,20521.56,3377.42,Credit card
11468,112498,-260,5678.18,5765.87,Other
11469,107065,-761,17182.08,16029.52,Car loan
11470,110682,-979,13354.41,9789.64,Credit card
11471,107628,-3115,21878.81,5414.29,Consumer credit
11472,102203,-920,31940.35,6384.85,Car loan
11473,104890,-1749,37388.06,3504.57,Car loan
11474,106965,-480,14635.68,18221.06,Other
11475,105516,-3058,27501.72,6789.15,Other
11476,104492,-1361,31068.52,19736.6,Credit card
11477,114877,-2410,22441.93,8054.52,Credit card
11478,108088,-303,38426.4,8708.17,Consumer credit
11479,100973,-2043,14905.08,14259.71,Car loan
11480,104902,-3528,36595.73,6434.78,Consumer credit
11481,107803,-3739,45983.0,6699.22,Consumer credit
11482,112083,-3531,16505.21,8901.67,Other
11483,106889,-1824,39855.13,9740.71,Other
11484,110534,-1896,29738.51,19640.14,Car loan
11485,110678,-2660,32613.87,19818.97,Car loan
11486,112720,-2562,14228.85,5910.54,Credit card
11487,104273,-2312,48163.76,3065.17,Credit card
11488,105990,-1851,49881.3,12202.62,Other
11489,111216,-106,32841.01,16147.34,Mortgage
11490,103106,-3362,39917.17,3340.28,Consumer credit
11491,111602,-3765,39282.25,7646.48,Consumer credit
11492,112157,-3653,29359.67,10022.84,Consumer credit
11493,113863,-382,15251.99,12090.7,Consumer credit
11494,103180,-139,41627.42,15339.94,Credit card
11495,111765,-3404,21125.72,780.45,Credit card
11496,106100,-2882,6263.74,2989.95,Other
11497,103262,-1518,30984.26,227.99,Consumer credit
11498,114828,-1695,14339.2,3152.73,Other
11499,109234,-3471,20203.0,16597.98,Credit card
11500,114557,-3623,42943.16,14672.14,Other
11501,103854,-3396,6172.76,18974.5,Other
11502,103452,-2642,47725.3,7929.56,Car loan
11503,102721,-1035,4634.56,15671.33,Other
11504,113126,-1609,3632.92,16929.49,Mortgage
11505,105830,-3327,41739.38,12015.99,Mortgage
11506,112063,-3368,45041.56,14220.96,Credit card
11507,103101,-3799,27081.65,18058.43,Credit card
11508,113307,-3760,40846.41,11005.8,Car loan
11509,111558,-2004,18823.43,5672.57,Consumer credit
11510,111930,-1656,24446.69,5173.63,Credit card
11511,100396,-992,47474.58,1272.05,Car loan
11512,111133,-2802,5600.56,9692.83,Mortgage
11513,111064,-3152,20783.43,16556.62,Mortgage
11514,107265,-2943,46430.09,5465.83,Mortgage
11515,106013,-649,28121.56,9707.4,Other
11516,103716,-3022,8266.31,12878.11,Other
11517,112779,-305,24992.44,9054.25,Mortgage
11518,106594,-2527,20905.0,15243.78,Credit card
11519,105995,-1024,27620.37,17473.91,Credit card
11520,103549,-3436,10855.79,11417.98,Mortgage
11521,113912,-1132,3179.78,11698.18,Car loan
11522,105826,-1533,12370.57,7320.55,Mortgage
11523,103857,-2263,12737.04,17376.52,Other
11524,105493,-2818,39531.96,17358.08,Car loan
11525,106133,-3691,41686.1,8636.67,Consumer credit
11526,107439,-957,25528.26,7272.12,Car loan
11527,107251,-2997,27522.12,11754.26,Mortgage
11528,112530,-3266,32844.54,5802.73,Consumer credit
11529,108563,-1917,32796.93,11607.81,Car loan
11530,100084,-3976,10341.43,18.83,Other
11531,112254,-2317,38947.23,2645.19,Consumer credit
11532,103959,-2524,15495.82,15127.66,Credit card
11533,112326,-3123,34665.84,13759.74,Other
11534,101593,-1672,23267.53,19378.76,Credit card
11535,114306,-2818,8945.45,8542.44,Other
11536,108231,-156,8297.85,13666.11,Car loan
11537,103153,-1978,42729.34,12976.47,Credit card
11538,102693,-3684,19745.41,18721.71,Credit card
11539,105362,-1556,1359.31,1298.35,Car loan
11540,103155,-709,21603.29,15842.34,Consumer credit
11541,102967,-3687,28797.66,5981.92,Other
11542,112188,-3981,49015.36,2320.24,Mortgage
11543,114846,-303,12718.85,7734.8,Car loan
11544,110911,-2909,7249.0,8241.94,Other
11545,106528,-2806,36637.91,15941.46,Mortgage
11546,100074,-2640,28751.47,14373.59,Mortgage
11547,107268,-1872,37995.1,729.14,Credit card
11548,108686,-3442,41386.86,7313.65,Other
11549,103561,-3382,1523.01,10548.3,Car loan
11550,107200,-2448,39865.93,5554.69,Credit card
11551,100365,-1553,48920.35,10633.2,Other
11552,112569,-92,44143.22,12333.33,Car loan
11553,102390,-1295,11653.83,15422.07,Car loan
11554,103210,-845,23977.56,19020.57,Consumer credit
11555,113417,-1622,22752.28,11291.59,Mortgage
11556,100178,-1097,26090.21,3855.39,Car loan
11557,100832,-3968,2788.96,15454.67,Mortgage
11558,114608,-1295,43797.99,19608.44,Mortgage
11559,113734,-476,28208.51,13787.3,Consumer credit
11560,109851,-2314,47955.81,3919.85,Consumer credit
11561,104760,-1058,30591.46,18228.12,Credit card
11562,106641,-2071,12927.79,12864.5,Car loan
11563,109712,-1754,31640.46,13780.59,Consumer credit
11564,107999,-3451,18198.67,15044.31,Consumer credit
11565,101741,-3828,36591.52,3234.72,Other
11566,104440,-1209,20306.5,4567.58,Mortgage
11567,108997,-3621,32165.53,3036.54,Consumer credit
11568,104584,-2079,34728.66,2830.78,Mortgage
11569,104221,-2421,14960.52,17310.35,Car loan
11570,111190,-2799,3853.87,7863.35,Consumer credit
11571,101657,-2296,40878.9,12758.87,Credit card
11572,109599,-3646,5513.43,11241.57,Credit card
11573,109762,-2356,35706.2,15873.73,Other
11574,102189,-2038,24736.23,6522.11,Other
11575,109799,-3572,40614.33,16788.38,Consumer credit
11576,109015,-2268,16009.38,2156.49,Consumer credit
11577,107280,-456,5450.18,9327.56,Car loan
11578,108975,-1410,35811.76,9498.44,Car loan
11579,112069,-3159,45112.02,1333.65,Car loan
11580,104100,-16,10902.71,17886.66,Other
11581,102165,-1512,44908.0,7256.49,Consumer credit
11582,101911,-3984,6821.55,16670.08,Consumer credit
11583,101279,-3081,38756.61,14776.92,Credit card
11584,109451,-2481,19119.47,14558.64,Credit card
11585,107643,-606,33116.8,10769.27,Credit card
11586,106746,-3117,42342.05,19725.9,Credit card
11587,109198,-3901,32446.27,18216.67,Other
11588,112827,-3278,5327.14,11687.17,Car loan
11589,108191,-291,15692.12,1960.98,Car loan
11590,110488,-711,7758.55,8909.23,Consumer credit
11591,101982,-1069,16160.59,14412.35,Credit card
11592,107354,-338,17259.12,2743.06,Consumer credit
11593,104062,-1034,23208.36,7994.67,Car loan
11594,108843,-3368,45663.13,4970.49,Other
11595,105537,-857,24678.65,14322.14,Other
11596,110374,-2555,20073.27,10783.39,Car loan
11597,109013,-496,27394.01,6242.68,Car loan
11598,100496,-3604,18742.66,14232.98,Car loan
11599,107818,-24,36528.19,8591.5,Credit card
11600,107901,-3137,2637.63,19719.59,Car loan
11601,102535,-111,4370.55,3363.47,Mortgage
11602,100549,-1235,9395.28,2788.5,Credit card
11603,104640,-2759,27759.03,11003.31,Other
11604,112780,-1462,13353.13,7122.13,Other
11605,104379,-876,35228.37,13168.2,Consumer credit
11606,101848,-1069,20461.77,13482.75,Other
11607,105615,-3419,24066.55,3717.26,Mortgage
11608,114378,-945,43813.96,6159.57,Consumer credit
11609,112675,-1366,26308.31,17846.12,Consumer credit
11610,107384,-176,48475.19,4901.89,Car loan
11611,106808,-3059,47341.11,10213.35,Consumer credit
11612,110282,-1205,40315.34,317.57,Mortgage
11613,100065,-2718,42213.91,4783.87,Other
11614,104721,-2749,19570.83,18371.48,Credit card
11615,107318,-2399,23473.63,12114.7,Car loan
11616,103711,-462,7239.31,8979.87,Car loan
11617,111872,-3856,44810.96,15105.11,Credit card
11618,112269,-3192,47953.67,12891.98,Credit card
11619,104847,-3022,37593.32,7023.39,Mortgage
11620,105354,-2293,17583.19,16030.69,Car loan
11621,107033,-2628,10910.01,11952.56,Car loan
11622,110444,-178,8022.77,4452.11,Consumer credit
11623,113684,-3372,34612.33,17051.62,Consumer credit
11624,101571,-382,23174.95,18943.82,Mortgage
11625,104242,-3758,27395.42,11561.79,Mortgage
11626,114606,-3796,5582.84,18142.37,Car loan
11627,105907,-2244,39248.56,13217.78,Mortgage
11628,104087,-3324,41857.16,15878.49,Car loan
11629,105932,-3661,10660.73,10607.64,Car loan
11630,102383,-2425,29440.61,6637.6,Other
11631,101579,-2897,8563.15,2549.16,Car loan
11632,100835,-1540,19315.49,8968.72,Consumer credit
11633,111025,-765,38155.24,9222.49,Car loan
11634,100109,-209,24682.72,11995.38,Other
11635,103504,-230,21644.53,1745.38,Mortgage
11636,101123,-3079,36284.53,16446.53,Mortgage
11637,114968,-1084,34963.27,15181.03,Other
11638,109206,-441,32303.46,50.58,Mortgage
11639,107761,-3351,27859.01,2960.07,Mortgage
11640,112238,-671,28802.13,3400.03,Credit card
11641,108816,-1589,518.07,13586.1,Car loan
11642,114380,-1356,45045.64,9949.8,Consumer credit
11643,111053,-502,38307.81,13536.8,Other
11644,101508,-1507,39142.19,10027.11,Mortgage
11645,107564,-923,47924.24,7202.97,Mortgage
11646,104021,-188,12330.51,6498.19,Credit card
11647,105058,-3568,14593.06,19886.73,Consumer credit
11648,103137,-780,10864.74,4755.92,Credit card
11649,111304,-2759,40786.49,4798.89,Car loan
11650,103344,-1716,14051.05,11717.23,Other
11651,114157,-2135,9030.03,5972.85,Consumer credit
11652,102640,-1124,16542.53,7049.02,Car loan
11653,100219,-501,26139.03,715.33,Credit card
11654,107951,-3305,2786.12,4486.98,Mortgage
11655,111543,-2326,38749.97,12679.57,Consumer credit
11656,101997,-2934,46867.24,15503.17,Consumer credit
11657,107103,-3655,43831.7,10514.74,Consumer credit
11658,103895,-1417,46592.06,6708.94,Mortgage
11659,110987,-1274,15224.4,7873.19,Other
11660,113207,-2700,8299.62,2769.34,Car loan
11661,103037,-814,18817.39,14133.56,Car loan
11662,108766,-2830,5966.23,11694.12,Other
11663,104718,-1096,36539.42,18919.57,Consumer credit
11664,104586,-1389,11026.14,12411.82,Car loan
11665,112999,-931,718.46,14111.8,Car loan
11666,110876,-1350,16063.6,17798.28,Mortgage
11667,109901,-3494,46418.34,15122.3,Car loan
11668,101349,-832,19932.33,19102.53,Mortgage
11669,110688,-3351,13219.07,12269.86,Credit card
11670,114837,-1712,21710.59,7729.23,Mortgage
11671,100338,-1637,1089.77,18810.37,Credit card
11672,109654,-373,33530.45,6605.73,Other
11673,104909,-3922,29397.73,4873.73,Mortgage
11674,110290,-3637,26791.56,12718.89,Car loan
11675,100351,-1970,45677.75,18718.76,Car loan
11676,114700,-1344,47562.83,8377.55,Other
11677,100716,-2965,47946.63,6597.68,Credit card
11678,106940,-678,19617.24,3971.25,Consumer credit
11679,113730,-793,19578.65,3006.68,Other
11680,101103,-1406,13789.86,17613.6,Mortgage
11681,103552,-3110,31169.29,4819.97,Other
11682,103970,-3754,3655.88,10874.36,Mortgage
11683,100400,-3542,26811.21,19103.74,Mortgage
11684,108643,-3590,36182.2,16142.96,Credit card
11685,110844,-3034,9018.52,12283.08,Consumer credit
11686,108868,-1095,31079.38,16524.52,Car loan
11687,102426,-2378,828.47,18536.56,Credit card
11688,107422,-60,49648.45,12928.21,Mortgage
11689,110180,-220,10542.52,19926.09,Mortgage
11690,108442,-2654,11343.95,6469.21,Consumer credit
11691,114190,-701,2183.68,12973.97,Other
11692,100344,-2869,27477.54,9041.0,Mortgage
11693,114859,-2116,19995.51,12707.44,Other
11694,108558,-1567,41231.72,19677.7,Credit card
11695,108857,-35,40583.84,9690.84,Other
11696,111194,-1183,18156.45,5670.62,Car loan
11697,109918,-818,18067.93,5572.82,Consumer credit
11698,111032,-3462,42149.85,13729.93,Other
11699,111025,-950,46335.24,622.33,Credit card
11700,102499,-2810,42610.17,11872.31,Car loan
11701,100412,-215,34169.68,4282.3,Car loan
11702,113096,-2199,10577.54,2877.79,Credit card
11703,105832,-2554,24790.64,2915.27,Other
11704,107525,-827,38975.32,4863.41,Mortgage
11705,108462,-3627,41143.55,16837.53,Car loan
11706,109575,-3963,20826.7,14385.28,Consumer credit
11707,105618,-336,2539.73,2207.17,Other
11708,106987,-2258,39516.24,17827.39,Credit card
11709,109429,-975,29930.14,16038.68,Credit card
11710,112552,-2477,15733.07,4056.28,Other
11711,105484,-447,44615.01,13606.91,Other
11712,103850,-3507,8971.45,13097.27,Car loan
11713,111815,-2493,24688.37,2992.5,Other
11714,102216,-3185,10928.47,16688.69,Car loan
11715,106618,-1174,45686.23,16810.55,Car loan
11716,101928,-1125,1002.59,6260.32,Mortgage
11717,105433,-70,34077.1,6807.87,Car loan
11718,113255,-1074,13595.94,2418.84,Car loan
11719,114181,-1494,575.47,19643.99,Mortgage
11720,105359,-2636,48946.42,14108.67,Credit card
11721,112094,-1761,1905.56,14663.76,Mortgage
11722,112030,-2422,28347.38,19262.15,Mortgage
11723,109528,-3842,34173.61,8120.52,Car loan
11724,101630,-1269,982.13,4986.2,Other
11725,104857,-3935,18833.86,12065.81,Mortgage
11726,114398,-3302,26349.24,1901.27,Other
11727,101830,-232,27942.33,18762.67,Mortgage
11728,108825,-3767,2210.98,2765.0,Other
11729,107437,-297,19915.48,11663.05,Consumer credit
11730,104207,-3091,18592.02,17344.9,Car loan
11731,106089,-1598,24268.78,19507.7,Other
11732,104986,-3167,12814.79,10211.32,Other
11733,102333,-2032,11300.1,4237.07,Other
11734,111070,-3919,27768.92,8839.02,Other
11735,114075,-1003,14458.17,11072.36,Car loan
11736,110728,-3884,9003.39,5056.25,Consumer credit
11737,108126,-308,12305.59,7279.22,Mortgage
11738,100288,-2673,3039.29,15400.84,Credit card
11739,101100,-3894,607.32,19651.21,Car loan
11740,111709,-3457,745.14,7677.35,Credit card
11741,101344,-3149,13043.55,13155.52,Consumer credit
11742,103537,-2226,20885.65,5830.64,Car loan
11743,112484,-1281,31173.03,16121.26,Car loan
11744,101105,-3774,40735.62,3912.95,Car loan
11745,109649,-3117,47194.8,8876.52,Mortgage
11746,114321,-3731,49028.64,10465.78,Car loan
11747,101280,-3582,12973.67,8913.87,Consumer credit
11748,114451,-2493,44054.06,17260.88,Mortgage
11749,101795,-3540,4597.75,2758.22,Consumer credit
11750,103835,-563,24790.25,16068.26,Credit card
11751,111424,-1625,22575.79,2919.63,Car loan
11752,110780,-1717,34400.55,8895.21,Car loan
11753,106299,-1157,7941.06,17491.85,Consumer credit
11754,111108,-2582,13167.74,976.45,Credit card
11755,109743,-1703,41693.21,2220.88,Credit card
11756,109867,-2756,6913.21,18534.75,Car loan
11757,110229,-3007,9540.98,1129.28,Other
11758,107052,-495,24693.58,4919.18,Other
11759,111302,-1122,11025.95,11068.12,Other
11760,103753,-458,41266.74,12557.48,Consumer credit
11761,104439,-1444,29105.37,17966.35,Car loan
11762,112448,-3345,1253.4,16694.93,Car loan
11763,101323,-2622,34413.51,14640.53,Mortgage
11764,100089,-939,46025.34,3557.25,Credit card
11765,114021,-647,18695.46,16013.02,Consumer credit
11766,113477,-2894,36843.6,3169.71,Credit card
11767,106089,-2754,36517.47,5980.05,Credit card
11768,109400,-2059,40183.5,1172.77,Consumer credit
11769,110266,-1358,34299.81,19850.34,Other
11770,106681,-885,36625.96,19022.82,Credit card
11771,104362,-2653,44163.85,17739.72,Car loan
11772,113860,-3548,21819.15,3059.46,Mortgage
11773,108395,-1690,40978.96,3968.93,Credit card
11774,114308,-2006,9623.65,5219.34,Consumer credit
11775,108409,-1456,15637.45,5266.1,Mortgage
11776,112299,-975,42648.45,9235.07,Other
11777,111519,-1803,3283.08,14291.03,Other
11778,114033,-516,49720.05,7107.63,Other
11779,103479,-776,19302.62,11195.07,Car loan
11780,109337,-1630,4061.17,503.99,Other
11781,105653,-1758,48397.52,7179.06,Other
11782,107400,-2580,21241.89,8242.29,Mortgage
11783,110661,-2696,19454.01,8861.77,Other
11784,109543,-714,31786.53,6826.2,Other
11785,108911,-1137,22112.9,14661.92,Other
11786,110781,-1472,10812.74,989.84,Credit card
11787,110131,-1652,22250.02,7902.11,Car loan
11788,109086,-979,35374.71,9598.45,Credit card
11789,101387,-2222,38529.2,3436.93,Consumer credit
11790,105053,-3722,17320.38,1828.26,Other
11791,113064,-1667,47848.58,17981.9,Credit card
11792,111437,-3762,24041.11,6294.84,Other
11793,108913,-3378,26543.02,4079.26,Other
11794,105983,-2783,44118.03,1193.73,Mortgage
11795,106320,-146,29138.86,15398.79,Mortgage
11796,109182,-430,23774.85,2426.82,Mortgage
11797,109866,-958,46049.57,13955.26,Car loan
11798,105426,-3198,22982.95,8388.45,Other
11799,109914,-602,30490.01,11232.07,Mortgage
11800,105785,-2658,5213.77,13817.98,Mortgage
11801,104292,-3878,18307.67,9439.01,Credit card
11802,113479,-3125,14373.23,12438.61,Consumer credit
11803,104862,-2223,17299.35,9183.75,Consumer credit
11804,114353,-3793,42754.21,1816.71,Other
11805,105957,-912,14461.57,2892.74,Credit card
11806,108505,-1857,11131.89,19391.78,Mortgage
11807,101498,-3225,2705.51,5048.33,Mortgage
11808,103982,-3642,28397.31,19350.51,Car loan
11809,107217,-1982,28367.81,15852.34,Credit card
11810,112273,-1764,7528.39,9560.04,Mortgage
11811,103884,-2480,31540.66,964.25,Other
11812,100064,-3348,14727.69,12101.6,Mortgage
11813,105076,-94,1509.22,3181.66,Car loan
11814,101125,-1293,49523.71,17246.86,Other
11815,104365,-3040,27566.55,1391.91,Consumer credit
11816,109990,-2990,32822.37,5652.55,Credit card
11817,104893,-783,29327.0,3246.02,Consumer credit
11818,103713,-1313,43601.32,12069.02,Credit card
11819,106244,-2026,4897.47,17418.55,Car loan
11820,114810,-665,16618.18,3395.07,Consumer credit
11821,109148,-2142,14974.34,15886.78,Car loan
11822,114566,-1695,3022.07,15021.92,Mortgage
11823,108480,-185,49121.83,13766.65,Consumer credit
11824,108800,-1424,7501.85,15284.21,Other
11825,105979,-1624,23395.8,8745.98,Credit card
11826,104867,-3826,33457.58,10496.78,Other
11827,101635,-1350,11114.27,814.11,Credit card
11828,102720,-3855,39019.39,2358.39,Car loan
11829,101371,-673,19567.85,18765.35,Other
11830,110653,-3071,48839.17,12172.45,Consumer credit
11831,100887,-302,10913.95,4039.84,Consumer credit
11832,102766,-823,49683.78,15920.53,Mortgage
11833,114505,-1759,6597.59,18634.79,Consumer credit
11834,109208,-2985,9171.01,1763.1,Other
11835,101535,-837,39917.42,3553.63,Other
11836,107152,-317,18436.39,11524.95,Credit card
11837,113651,-2819,33212.44,1449.93,Credit card
11838,110151,-3106,23600.16,3145.93,Mortgage
11839,105613,-180,35656.53,5676.85,Car loan
11840,114188,-2129,14793.28,10904.12,Car loan
11841,106243,-342,13887.34,2979.67,Other
11842,102989,-3214,26828.89,6113.07,Consumer credit
11843,113107,-137,4522.56,19584.87,Credit card
11844,107425,-513,5400.05,1195.02,Other
11845,106369,-1285,23176.0,10992.52,Consumer credit
11846,105095,-1440,3620.9,14613.91,Consumer credit
11847,106720,-633,32779.78,14774.63,Car loan
11848,113291,-3719,27858.28,4372.08,Consumer credit
11849,104477,-3506,20579.04,12692.14,Other
11850,105510,-628,34266.32,19184.98,Mortgage
11851,105300,-2659,7539.52,19673.26,Credit card
11852,103477,-3186,20417.65,6451.41,Mortgage
11853,110377,-3520,16706.89,8268.74,Car loan
11854,110743,-2831,35079.78,4192.04,Consumer credit
11855,105097,-324,44700.21,9563.75,Other
11856,105729,-911,49771.85,12181.12,Other
11857,101951,-234,25616.6,12275.51,Car loan
11858,106839,-1489,49646.85,18204.28,Other
11859,111174,-1092,49304.25,6801.17,Mortgage
11860,102571,-283,38831.28,2012.61,Credit card
11861,108555,-1713,48006.03,17651.53,Mortgage
11862,100123,-3801,26005.15,19163.72,Credit card
11863,106898,-2355,20310.03,8222.15,Credit card
11864,107013,-932,2166.92,5381.3,Other
