SK_ID_CURR,SK_ID_PREV,DAYS_INSTALLMENT,AMT_INSTALLMENT
105141,7568,163,2641.89
101328,10314,-326,3034.28
109169,12510,-141,2026.71
102447,618,302,1465.87
108082,11263,30,3807.02
108477,5736,239,1474.58
107870,8042,62,4439.97
112994,3337,65,4665.21
104977,8965,-270,581.28
113039,5975,-49,738.27
114604,11646,274,3811.78
107491,8222,204,2485.58
100241,6150,-197,3291.89
109675,13096,308,3718.73
106071,1796,-219,4770.22
113439,362,-43,4082.47
100283,5880,63,1641.47
103116,6620,200,3554.59
108209,2256,-168,721.98
113798,8858,-234,4510.12
113410,5914,116,4887.26
110114,7445,-135,3871.66
112468,3146,226,914.58
113997,2175,74,4567.73
107223,2770,23,4271.5
108641,6090,-57,3443.95
108243,11209,199,1509.62
107662,14358,120,1657.37
100804,5524,318,1588.92
100626,13602,42,1203.62
107621,9982,297,3546.32
100792,9218,319,583.36
107582,14148,-85,2022.37
108168,9422,225,1986.56
114412,6132,260,4724.37
104946,3357,320,4539.07
109422,8410,-333,4628.85
110015,7160,200,3073.64
103740,2373,8,2782.26
108493,3205,-193,666.56
100795,6832,68,4620.15
105564,14445,-121,2099.93
104000,7537,-26,1095.62
100333,907,-39,4366.61
107568,3318,-315,1974.1
105051,2311,-40,3967.46
108222,1997,148,3400.49
100310,6387,85,1047.57
104397,14147,-289,1010.45
103562,14244,-282,1817.01
103075,7959,-204,2203.39
111061,12738,62,2673.24
110958,6432,-192,3138.6
111144,1732,83,4089.46
105603,7548,33,3430.64
113220,573,315,1416.64
100423,12879,-25,4613.76
100029,12933,-339,3845.85
111905,9765,-311,2105.44
113595,14626,-55,2567.15
113221,1990,70,3900.07
100308,4197,298,4918.81
111302,11146,-222,517.59
112522,8207,113,3274.28
112432,10272,-243,4520.97
114575,8560,184,2216.27
101388,1734,354,3114.5
112849,12341,-182,1408.79
106170,14932,-223,4663.4
104349,5763,85,2558.12
100620,977,214,1246.33
114125,3413,117,2936.22
107366,14262,-360,4624.93
110777,857,74,4067.78
109350,13601,-361,998.98
103390,14857,-152,711.58
106460,9243,320,1932.9
107794,13489,314,3972.03
110991,11242,-82,3279.56
110188,5834,39,4841.08
102794,12233,65,2182.62
114797,2388,-347,4493.43
110496,12892,98,4661.73
109734,11580,-254,1095.09
108170,3382,-17,2079.97
113580,11847,305,3641.91
110835,9631,-208,4912.43
109562,9169,-312,1032.88
104395,9298,-49,2873.61
113237,9169,228,2694.6
101941,10774,-232,827.13
114492,2332,-216,4809.27
111769,6140,0,4564.8
100765,11968,324,4193.79
113304,9055,186,2362.19
102956,10326,163,4778.69
100467,12041,254,4486.43
114723,3739,-105,3850.63
104862,877,-193,1986.73
111299,10148,-236,2736.38
108317,305,-356,3399.21
104778,12564,262,2252.75
102333,11425,-38,2462.37
114343,11806,33,1116.72
112856,3957,-242,4760.62
112408,45,53,2935.79
104567,11567,-329,4788.05
100575,14813,-108,2830.66
103574,8219,-157,2600.98
101406,14195,189,2732.31
103832,13322,33,3293.14
107354,8830,343,1797.27
106316,1525,78,2060.04
107792,3708,303,4601.25
111837,14650,187,1822.21
101913,8353,74,589.5
105064,3989,112,878.73
110524,4998,106,3740.52
111874,587,118,3904.12
109865,6820,-103,1547.22
108540,5865,-128,4181.39
100869,973,137,2403.21
104619,10761,111,869.7
103934,3670,118,4393.9
112287,6407,-50,2753.56
114761,11668,235,4457.9
107668,13849,-175,1923.44
106423,11333,76,555.02
102203,13536,-29,4056.38
103076,5018,-356,1238.75
110184,6786,-290,668.87
103973,11760,-86,2626.25
102761,4298,-59,2568.96
103968,1874,-326,1138.39
101971,2650,-138,1855.98
108728,9852,113,4665.99
109577,7084,92,3697.39
109805,4327,-74,4733.78
111365,6041,98,3422.88
112802,5584,-212,2223.41
111268,9777,314,4695.44
105702,4429,-197,3582.51
112299,13764,-309,2019.17
114418,857,-320,868.77
104435,596,158,3055.78
111076,14555,-342,2639.11
113434,12808,70,1809.03
114805,5419,-126,1684.11
107607,7296,55,2679.44
109175,9482,175,1654.15
113017,3205,204,4577.41
102293,3004,-360,2521.97
114031,10537,47,1254.62
105450,9454,287,4153.02
108248,3434,339,1613.68
111435,11165,-44,1885.75
103632,4098,200,1985.23
102672,371,-61,2896.32
111061,4057,-152,1669.62
101569,10651,150,3762.85
110684,4072,348,3155.99
114999,5977,287,1828.3
107667,11152,317,4561.86
101805,1801,307,4442.06
108600,1546,326,1534.23
109345,13877,-141,4658.31
100593,12748,160,4745.4
113439,13902,-179,3068.08
103409,1725,62,609.43
113635,10856,-326,1817.38
109606,12237,166,1172.33
104980,14510,-285,3133.7
112718,3434,59,4687.81
110528,50,-215,3386.37
106763,5047,259,2542.16
114563,14791,-314,2390.65
108360,5236,-314,2621.17
105856,595,-181,4504.16
105833,1672,-74,2986.13
106371,2210,-267,2495.47
112873,2420,-144,1231.63
108866,4369,-210,657.14
109661,5331,-340,2383.07
109506,1425,225,3784.85
102166,5721,-141,4741.75
107741,7847,-264,2288.89
114999,1213,-319,1273.04
113228,12144,-87,811.02
100815,1904,-146,1153.38
103953,2471,325,1069.08
101939,9991,124,3307.39
101788,7881,146,4755.81
102607,10233,-160,875.67
110098,12840,80,2706.56
113354,14339,-138,4624.31
112657,2316,-268,631.55
105350,11943,332,2832.72
112980,270,222,2133.44
101982,122,354,4332.7
104174,12286,-135,1701.89
114393,8126,249,2649.44
101934,38,-134,4702.22
104119,7495,-333,3153.88
103939,11452,109,3354.54
102686,6912,-230,2684.68
112024,2198,336,4807.5
102519,4343,277,1268.49
104113,5449,-74,2112.48
104932,6065,57,4752.71
108273,13825,-345,1128.37
112255,2127,-57,3151.11
100359,4907,180,1297.28
105758,7136,353,2526.85
113091,2764,-170,2489.79
114480,1427,-240,2539.8
112366,3895,86,3583.14
112879,10075,-158,4645.7
105838,11281,130,3869.29
103496,8295,156,2169.62
107305,10281,-302,1353.97
114770,14961,-304,3027.34
103987,8979,-303,4454.11
112779,10597,111,2270.34
105264,7232,-261,2016.03
111177,13874,-69,2350.97
103579,6269,-304,3330.89
114227,4098,-264,2348.94
102607,5925,327,3683.84
102514,6980,125,1555.6
104812,2000,-217,849.77
103972,13241,-286,1589.37
106685,8767,-97,2008.86
114852,11789,-299,2734.51
113055,9682,210,529.18
111126,149,172,3274.72
101067,5599,123,4291.38
105210,10934,354,3069.35
107065,11696,109,3983.77
101042,5468,116,4752.67
109374,5958,-136,1024.87
105600,10868,56,2612.87
105346,10203,-88,1785.17
100037,12797,-152,1816.34
101541,4738,-37,1539.42
100894,1447,131,1571.08
112906,13126,95,2716.09
114291,8930,-289,1056.0
113092,3958,-157,2333.73
100647,3958,-241,4652.37
101880,2838,219,2886.78
102673,6157,256,3196.48
106467,4741,289,4386.79
104348,12228,105,798.16
100031,10928,108,1117.09
101869,926,247,1480.11
111176,5253,-7,2347.93
102227,7636,95,1074.71
100903,12604,-249,1945.0
112967,2150,268,2512.58
106176,638,-224,4764.25
107824,2915,-6,4342.46
107404,8951,346,3650.79
111803,10760,-78,1274.7
103908,9476,-89,1171.79
102657,2178,-286,4084.91
100516,11168,-74,1785.53
113606,12820,208,1753.73
114455,10927,16,901.93
101745,6646,109,1885.36
100859,479,146,2127.75
104301,13788,-187,836.15
108775,12120,-118,2817.84
105418,1966,-55,1344.33
102035,6501,-305,2546.43
113953,3069,-23,600.64
107911,2370,-103,4872.7
111796,1026,33,3485.62
107217,2149,-20,3138.51
104243,13309,-214,3820.2
110546,612,-150,4550.65
100972,9203,-255,2565.46
101206,2660,10,2193.22
107304,10070,-159,3108.1
113606,2774,241,1791.42
106741,5449,105,796.75
107303,12217,48,2968.64
109536,6048,214,2558.43
106907,10576,335,3203.26
100203,9926,-228,4790.45
107421,4555,-354,1125.43
104359,1734,134,906.55
105326,4697,47,3547.16
102221,11434,0,604.44
111604,9074,83,4609.96
108750,13396,-85,2730.97
107639,4981,174,653.17
103522,13691,130,3789.7
112649,5667,119,4281.16
110037,12725,-1,3410.24
105229,10159,348,2077.54
102351,515,104,2540.55
109490,12892,136,1573.58
113183,5658,91,2824.79
106000,14873,258,2046.94
111231,8017,131,698.2
103176,5202,197,535.54
106449,6581,-273,2461.91
105217,7315,66,1988.58
101321,3422,-11,4046.25
113416,9479,248,3529.48
106599,14013,116,580.42
112936,7570,-24,1362.7
101987,717,0,2241.03
113234,4417,-6,4359.58
111738,2183,-175,2760.53
114610,8071,-92,4359.57
104408,6052,66,3145.25
111954,1975,191,1853.77
105573,12201,211,4432.92
104650,12122,257,4822.88
109242,6597,-147,3664.52
112753,4976,-39,1783.38
100378,6227,-291,4093.16
110434,12095,117,613.94
102751,8055,122,1886.11
108541,9966,-72,3267.44
109193,14439,132,4540.57
103365,7896,-345,4309.2
108126,7790,98,3327.22
102302,840,114,2076.93
101920,9332,213,3964.12
105304,4241,309,3850.73
100942,14892,273,4788.71
100562,12420,21,4846.14
100041,8684,-81,1705.34
105512,5831,-184,2425.21
102698,14802,96,2277.25
105448,7579,-135,3855.31
107509,10057,148,4729.26
112197,14867,130,960.17
107915,5816,330,3327.18
107285,7901,90,3643.93
112227,14536,355,4968.42
109264,4912,304,4731.23
112083,9162,43,953.39
112623,10494,-240,522.05
107756,11254,-84,3315.05
105864,5887,341,4874.42
103704,13254,-36,4593.6
106227,14653,102,3175.72
101081,12930,-340,4187.13
101161,6913,-149,2772.86
102224,7178,-358,3913.29
111243,14548,-180,3972.57
104616,8948,-365,504.42
108159,7408,-268,942.52
104336,12614,-286,1160.11
106341,8283,-122,4890.71
110886,6166,-133,1010.13
112548,11741,-92,1251.66
113888,3810,331,2660.2
111943,13767,351,1826.98
100555,1917,-356,788.21
100447,253,-234,1252.89
101201,7355,-339,2345.13
105311,8510,-37,3039.19
112102,11089,-173,2998.57
109220,6514,24,4110.76
102039,5164,1,552.02
110742,11337,30,1863.32
106950,3702,-285,4277.91
114134,8204,-306,2538.46
108835,4465,299,2640.53
105614,5187,-70,4507.72
114531,4694,244,1924.74
114872,547,171,2111.93
105198,12019,105,719.06
114829,13936,-168,3438.76
107088,1088,-243,3700.66
109349,1786,-163,962.49
111579,3330,113,2918.45
109210,3415,-158,3240.14
112115,11490,-238,3338.15
110024,5658,-35,1917.55
103415,8720,344,2636.53
112643,9914,-245,1328.94
111485,7449,-221,4365.0
113444,7865,-123,4343.11
102985,7829,-303,4298.13
107540,7972,37,590.35
102088,9661,-73,1908.18
100220,14200,-283,1219.56
104131,13625,13,4992.6
110831,871,-168,1404.08
114583,13765,153,2010.52
111683,12962,97,1520.53
103656,5054,310,2721.43
114165,4638,-346,2152.42
113422,3609,-118,1971.82
114547,11215,324,1812.79
107333,5723,-292,2422.95
113647,2160,-152,2428.91
100476,10541,-185,3448.81
110018,12601,21,2942.22
103152,6290,210,868.55
105751,1143,309,2614.56
109985,3680,38,1688.93
106143,1700,110,4749.63
106486,8782,241,587.87
101377,8504,-247,3376.0
114862,4670,73,1135.94
103043,9725,264,2896.1
101310,12224,-74,1541.26
114773,11593,-254,2138.53
113611,6376,-353,952.45
113864,9313,160,1635.43
105840,2794,-23,4475.3
101528,9666,-360,1036.75
113811,8883,48,4428.09
103754,1159,-58,1372.39
114222,5766,-245,4592.85
113669,9738,-345,1072.68
104359,10901,-286,2003.53
103947,4643,355,4840.47
103069,11706,-28,2645.95
105450,1105,-55,3931.76
113945,1166,174,939.58
103475,2368,52,773.86
108623,11891,88,1701.02
113755,13671,-283,1202.57
114252,12590,275,4620.78
101636,7070,59,4696.23
113520,691,-305,1145.83
113570,2601,-333,3257.96
104299,407,46,2632.42
102562,13787,279,766.44
108256,14846,309,3928.27
113041,5450,29,4806.96
109249,11733,175,798.65
106717,5936,-364,3035.2
105696,13707,-82,1998.59
100205,4701,300,528.02
100139,7957,-61,2672.75
110606,4937,-84,3075.74
106763,5925,-248,4247.48
103810,8614,-215,2584.31
100126,12751,101,2638.95
103416,692,266,2999.36
104898,12665,-267,1715.25
113541,2672,205,4418.66
106543,3313,-10,3039.81
110790,7822,-312,898.03
113661,5614,216,2905.36
104573,8380,16,4651.31
114654,4520,9,1563.93
100415,9451,364,4331.75
107273,4501,120,3967.02
106732,3097,-91,4067.31
110128,10588,-52,2846.14
108531,4209,1,804.7
107715,14019,-244,575.86
107856,651,88,1791.49
103651,10949,163,1873.26
108792,4907,318,4576.22
100764,8448,195,1870.22
103994,2186,70,2713.9
114564,561,-250,2468.09
108786,2652,-3,4111.45
103906,6947,-147,4708.23
100641,12879,215,776.06
109795,1821,-289,1960.39
104236,699,-59,4949.5
110053,6998,-87,3673.1
106198,275,10,2735.32
108829,6990,96,4553.24
103195,7470,217,2817.42
106277,5638,-107,3607.86
114912,813,217,4413.6
107167,14389,217,1842.43
114809,7130,360,1445.95
106130,8826,-76,4049.28
101349,1451,227,4314.83
113636,7359,-178,3467.49
100439,9572,342,565.23
112864,1015,269,844.09
100776,2607,-324,3540.9
100513,112,211,3960.09
101687,9236,-354,1874.22
105429,3361,28,3076.7
109326,6215,236,1323.88
111246,3629,30,3103.9
112460,10795,-349,4225.19
110767,8070,265,2577.15
109368,6353,186,2267.12
107725,1654,301,1341.29
107328,1426,0,1515.21
110701,13991,116,4759.69
101359,9708,246,4561.25
103807,430,257,1895.46
111663,12621,194,1603.99
113657,13452,-314,1193.89
113377,8876,-210,2641.74
103427,9169,-42,4420.51
109738,12212,-297,1776.31
109870,3698,-14,522.86
111641,5231,112,2036.67
108067,2348,-70,524.05
107470,5581,236,4451.15
109202,13877,-284,4282.61
108420,2852,27,3507.45
112620,11551,-98,2546.19
112139,12413,-81,3651.69
111147,3690,30,3498.67
109958,13275,-36,3198.23
105902,4585,173,1036.11
107141,10803,-297,4794.24
100114,13761,-309,4967.29
114439,14570,340,4455.34
106289,11301,46,3387.01
112716,1574,313,4355.19
105686,6041,292,2506.46
105995,512,133,1230.1
110061,13072,-12,1414.01
110967,6178,222,2423.16
103401,5876,-232,4960.81
110900,8955,-40,1365.02
112652,10610,128,3349.74
108435,7282,-222,2572.46
109531,9142,-204,1829.01
102383,5261,281,2336.46
109205,2329,-53,2781.81
104253,8853,-362,2672.38
101410,3407,-329,1384.26
100124,3226,-44,3414.75
100284,12161,-321,4701.09
100284,6068,-342,1249.01
100751,9119,-101,1406.71
106965,2831,-208,3554.8
107228,7715,321,2242.6
114520,11179,101,2233.4
111573,11653,-228,2020.64
106402,4928,165,1196.46
113080,14121,167,692.72
102496,11333,-306,1974.54
104487,8314,281,995.91
111508,2590,274,2204.2
107563,13025,289,4729.83
113626,14995,355,590.72
101271,5799,-278,3929.42
107028,2333,-102,2777.72
107116,10518,166,3331.35
102633,6570,-238,2121.87
101393,14398,106,2111.82
107464,4687,-93,4691.61
108897,1974,182,2484.05
113800,14752,-185,660.09
106257,2686,-358,1444.95
113276,6804,79,4268.25
110707,4639,48,3253.51
100623,5445,172,4528.86
114003,14357,240,2153.45
101961,3003,-229,1664.54
112855,2778,-118,1425.76
112797,12937,312,1110.01
110065,4640,-216,4752.5
104889,8917,94,4503.32
105092,4109,264,1434.21
114935,6740,-332,1914.78
101237,2016,-232,3621.29
113141,13516,283,870.04
111097,7180,-26,3871.49
107508,11854,-79,3939.36
108278,4988,212,3266.29
100057,12081,-110,3016.3
102076,14282,-349,4046.38
106101,10294,72,2266.31
108174,2502,155,4301.84
102758,13634,339,1971.4
106176,10420,115,4085.25
113273,14802,-65,611.91
111363,1289,9,3823.09
114653,14744,-29,4272.98
106280,11478,-313,553.85
104030,1877,352,2298.58
111701,4017,-310,4101.39
106468,8028,271,843.57
112375,7862,-120,3860.3
114719,9751,192,2400.76
110573,14054,209,3767.97
102153,3647,153,4528.6
111966,55,-363,3982.59
110601,13189,222,1701.06
113233,7315,198,2397.38
114520,11854,64,2016.03
112491,3150,80,3816.52
111751,14823,193,570.47
106369,4384,-48,1108.66
113332,13900,202,1759.29
111803,14074,167,3743.91
103240,4081,162,2354.18
111051,9831,220,3628.34
103106,2082,196,2983.2
109733,12898,211,1692.9
111541,3484,343,4097.33
113973,2288,114,884.63
101369,1872,342,3002.1
104909,1106,-261,4979.6
108065,12726,-176,1987.8
105271,2421,-156,1348.38
100395,3372,206,2522.54
113954,5389,-81,4165.1
103127,3303,-344,3527.2
111449,3884,134,1391.82
102845,3764,-32,4038.81
103295,3363,-135,3243.57
112381,9833,-192,4689.08
112357,12010,-136,3218.23
112647,11604,180,3961.8
110081,3421,15,2854.03
100741,12448,100,1063.66
109601,14738,-238,2600.72
114037,13402,131,4033.89
110437,14866,306,4224.31
102369,1503,114,3441.8
100263,6007,-145,2113.25
108714,6762,170,1289.61
111732,9862,-11,776.04
110375,2320,186,4975.24
104743,1290,-73,4489.48
108499,11366,-309,3733.83
103567,7127,-241,4202.72
112203,8851,-64,547.91
112551,2893,114,4640.41
101391,4167,70,1655.58
101313,5525,-291,4429.14
105427,2840,-264,2519.24
108500,13655,293,2202.99
104258,3616,100,2932.69
104892,12910,168,2372.6
100939,14215,307,1824.32
114110,8373,267,1840.96
109682,8935,77,2935.69
114877,6210,335,2493.09
113452,11363,152,1880.44
102065,4841,-62,3981.01
103497,10292,38,1887.77
113961,347,146,1765.47
108983,5727,-173,767.95
102864,4073,103,1961.91
109520,3065,192,2421.45
108655,12618,-312,1717.29
109466,10080,234,4561.68
100194,12974,52,2868.93
108025,14597,-287,4776.56
110403,13483,122,2709.51
114008,10868,233,2702.28
114211,10331,97,2011.63
111574,5570,-113,1154.88
102976,7013,-49,567.69
104029,3903,-169,1992.9
108611,13656,166,3733.77
103968,13245,214,3884.96
103736,5440,329,2702.21
114117,14765,-149,784.75
101054,4231,-255,566.87
110841,11830,-141,1462.63
108812,1415,-222,2728.21
100796,10325,311,3456.93
110264,7469,139,3981.59
111940,13405,-146,3581.09
101696,12046,13,2585.67
114996,8750,-294,1195.51
104685,5013,-4,3501.68
113506,6789,117,856.25
104494,43,282,3549.23
101497,9714,-20,1254.9
108364,12741,-133,4347.72
113756,3418,62,1310.61
110978,9136,126,3761.12
102538,12778,-141,3745.48
109997,2354,9,3906.05
113804,6693,105,962.4
111875,630,99,948.96
114729,14308,-89,4462.91
103552,13520,-320,4877.76
112005,14661,-291,837.41
106460,14448,-125,4468.04
113026,14277,81,4536.92
105520,5093,332,2185.42
111013,254,-319,2036.22
114697,12037,-232,4172.86
102491,2806,-122,635.71
110337,8063,306,2497.22
101127,12643,-118,4411.6
107279,1045,-140,2452.66
109442,646,319,4855.06
107476,1566,-9,928.12
103382,13848,213,2695.1
102442,5984,-53,2872.0
113856,6966,78,2949.57
105870,11753,57,3909.23
104078,5524,138,2704.21
106434,12157,2,3130.43
103689,13526,-270,1828.34
106814,201,114,4909.9
110688,8279,310,3096.9
114399,8914,-265,2141.18
102559,8109,227,2429.42
112702,5712,-212,2369.11
110385,14403,-147,2438.32
106194,8321,-110,735.37
104833,2721,34,3748.3
100999,6549,185,1622.85
102513,13464,-11,3857.69
114618,11613,-306,3008.69
110448,5609,-51,2406.47
113843,3124,18,1730.61
105391,9832,323,2388.07
111965,4253,202,2861.49
113415,1247,239,2347.91
108193,12426,-123,1548.56
106268,12832,-301,4399.42
107905,1914,-100,3310.17
105797,8439,45,3994.29
109415,10297,245,1956.78
110599,9873,15,2028.18
102764,2177,-162,1478.06
111629,5444,-159,2006.13
101301,13314,-146,3202.06
101305,10313,99,2075.12
107793,14621,-70,3420.28
104572,9757,-217,2967.54
103550,7622,204,4426.82
100799,10462,-304,4633.45
113941,9861,99,4824.76
108772,5684,-340,4443.7
110173,9334,-55,4084.32
102783,13639,334,943.01
111874,2668,181,3494.7
106056,8465,145,3485.8
108815,13828,-63,4345.79
101585,10808,291,1617.78
104370,6217,-337,3632.92
100328,10873,-296,4638.47
110404,362,88,4793.27
100594,6767,73,4973.7
101925,1302,213,930.09
112548,1363,-36,778.17
101894,5675,343,1804.89
105730,1790,250,4359.18
112231,11027,-203,1977.96
103456,8438,101,3911.27
114182,3805,-31,4798.2
106946,8268,56,4407.23
108022,6380,-49,3166.39
110768,14155,-44,3506.44
104145,969,-346,916.98
110061,10388,83,996.5
107716,5368,-277,4544.67
112896,9112,-356,2653.94
106215,10924,103,3047.52
113714,2093,-281,1515.72
113490,6168,274,1210.49
114436,2004,83,542.76
110938,2810,-258,1015.56
114904,10698,154,4070.29
103681,2559,303,4274.47
111459,12184,252,4773.96
107335,6230,73,4072.14
110507,4190,206,4957.33
105915,10983,225,1486.48
110599,10248,316,647.93
112326,5669,-53,1572.78
113349,7912,-45,1227.89
109910,14227,57,3493.2
112367,5087,360,644.52
109334,6563,7,4035.82
105330,13415,-249,3609.26
107096,9678,-1,3273.66
114092,12289,323,2920.61
113214,7509,-82,4135.56
108280,5192,334,1050.36
108907,4405,-112,1108.37
114621,4535,59,4041.57
112168,3897,85,1918.87
103708,5435,-273,526.71
104689,10882,-104,583.52
106123,2295,-30,3876.77
107133,5161,-30,1018.21
102548,13406,220,1639.57
111988,3224,-350,3712.22
101796,1637,219,3768.86
108568,5342,-99,3741.99
100242,11706,202,4436.25
104286,3502,332,3037.23
113888,7310,215,3804.64
114924,2636,-317,2501.46
102556,10368,-352,2404.09
114744,11109,96,2040.1
114265,12864,-10,2950.17
112782,1642,334,2733.98
103290,695,300,1469.09
112317,144,349,4963.96
111781,1284,-102,2088.22
103556,7302,303,3482.27
104348,9025,144,888.85
110044,12337,163,2397.4
104506,7753,-111,2588.26
107427,13395,143,4642.46
108844,5083,297,1102.61
