SK_ID_PREV,NAME_PAYMENT_TYPE,CNT_PAYMENT,DAYS_LAST_DUE,DAYS_TERMINATION,SELLERPLACE_AREA,NAME_PORTFOLIO
3717,Cash,10,-139,255,-92,Cash loans
6256,Card,15,2,-215,-71,Cash loans
14737,Cash,8,-370,-130,-90,Cards
14932,Card,12,-143,-279,34,POS
3670,Cash,18,283,-252,-52,Cards
5798,Cash,21,-393,-188,88,Cards
4023,Cheque,33,-55,166,-89,Cash loans
12541,Cash,15,261,-133,-59,POS
4013,Cash,17,406,245,-20,Cards
9345,Card,7,-193,-297,-6,Cash loans
9867,Cheque,16,124,-24,40,Cards
2088,Cash,22,49,13,-96,Cards
13397,Card,32,-50,160,33,Cash loans
12780,Card,11,383,218,-76,POS
5347,Card,1,-246,121,60,POS
9826,Card,5,-4,125,1,Cash loans
5779,Cheque,4,-458,-206,-51,Cards
14917,Card,9,-16,-44,-49,Cards
13288,Card,11,-273,216,-19,Cards
6738,Cheque,20,-312,145,-82,Cash loans
8054,Cash,10,74,88,-99,Cash loans
1572,Cheque,14,-183,-253,43,Cash loans
7854,Card,23,-360,-219,41,Cards
9126,Card,35,342,122,1,Cash loans
4138,Cash,7,-133,293,36,Cash loans
6674,Card,24,-491,-133,36,Cash loans
13804,Cheque,4,-90,66,-73,POS
10046,Card,1,-492,186,-34,POS
3541,Card,14,-402,84,48,Cards
11896,Cash,23,109,-218,94,Cash loans
14137,Card,34,350,-138,44,Cards
7969,Cash,19,-61,157,17,Cards
9641,Card,15,-291,214,68,Cash loans
369,Cash,34,-401,-267,5,POS
11098,Card,31,342,-240,-15,Cards
5655,Cash,16,477,204,45,POS
2442,Card,11,-304,50,75,POS
5437,Cheque,31,-415,-34,44,Cash loans
3921,Card,30,-273,172,19,POS
9622,Card,9,-68,-276,-74,POS
6171,Cash,25,-428,-210,-39,Cards
5983,Card,10,-159,-221,-26,Cards
7801,Cash,34,235,-185,27,POS
9530,Cheque,10,215,271,-19,Cards
1144,Cheque,6,245,-43,-6,Cards
711,Card,12,101,-200,92,POS
2119,Card,28,50,231,21,Cards
3777,Cash,7,-276,-244,-71,Cards
8013,Card,14,33,195,88,Cash loans
1959,Cheque,16,-263,-2,-85,Cards
5757,Card,13,120,234,-96,Cash loans
5065,Card,9,-285,54,79,POS
12019,Cheque,4,-82,-278,13,POS
5821,Cheque,19,139,238,-6,Cash loans
8077,Cash,26,-407,-281,71,POS
12660,Cheque,6,168,11,85,Cards
10466,Cheque,4,-246,248,15,Cash loans
14283,Cash,27,484,-15,-82,Cards
5457,Cheque,16,110,272,-87,Cards
5601,Cheque,33,-141,170,-3,Cards
10212,Card,21,-55,147,-62,Cards
849,Cheque,4,-15,46,49,Cards
7082,Card,1,-20,-31,-39,Cash loans
6704,Card,32,-377,-42,-88,Cash loans
11279,Cheque,23,218,136,41,Cash loans
243,Cheque,9,198,-11,-61,Cards
10363,Cheque,23,314,-18,92,POS
14209,Cash,28,117,254,74,Cash loans
3848,Card,35,-428,-181,81,Cash loans
13585,Cheque,24,360,96,62,Cards
1776,Card,18,-251,-108,36,Cash loans
10526,Cheque,17,-410,-228,13,Cards
8780,Cash,35,-148,297,-75,Cards
9913,Card,5,-1,236,10,Cards
4969,Card,26,242,32,-30,Cash loans
1238,Card,13,204,-105,97,Cards
3232,Cash,20,133,243,-52,POS
12255,Cheque,34,-472,-285,43,Cash loans
12203,Card,4,409,-213,0,POS
402,Cash,10,-90,101,-64,Cash loans
13030,Cheque,7,212,-229,22,Cards
10892,Card,8,98,-67,97,Cash loans
10937,Card,15,15,-189,65,Cash loans
12792,Card,10,282,-240,96,POS
2154,Cheque,31,13,-276,69,Cards
5808,Cash,21,426,6,-12,Cash loans
10893,Card,10,457,-238,-27,Cash loans
10132,Cash,5,-19,215,-12,Cash loans
6891,Cash,25,-34,182,69,POS
11369,Card,4,451,-180,-51,POS
14011,Cash,8,-198,291,-59,Cash loans
9006,Cash,2,-414,19,94,Cards
11046,Cheque,31,212,271,-93,Cash loans
12201,Cheque,1,63,-158,56,Cash loans
1593,Card,35,-63,-47,94,Cash loans
1651,Cash,17,118,37,-84,Cards
708,Card,2,260,-296,79,POS
11387,Cash,20,102,13,-89,Cards
11621,Card,15,-13,-103,-61,Cards
1502,Card,20,220,116,-97,POS
6756,Cash,21,383,-125,58,POS
2591,Card,32,-224,138,-14,Cash loans
7070,Cheque,3,-357,-222,53,POS
6619,Cheque,18,423,173,79,Cash loans
3272,Card,15,37,-126,45,Cards
2026,Cash,35,-89,237,10,POS
1839,Card,5,-364,-52,-58,POS
12974,Cheque,11,-243,-258,59,Cards
4348,Card,26,-105,-188,90,Cash loans
13959,Card,14,116,81,66,Cash loans
5647,Cash,5,182,119,5,POS
520,Card,19,-148,-264,-12,Cash loans
3298,Cheque,2,-227,-216,-83,Cards
13907,Cheque,5,103,-123,-18,Cash loans
12322,Card,18,268,-162,78,Cards
636,Cheque,28,34,-107,-63,POS
10508,Card,17,-378,71,-6,POS
3963,Cheque,16,298,-79,3,POS
14375,Cash,11,-423,-56,-17,POS
10441,Cash,15,41,-126,64,POS
9631,Cheque,5,180,169,0,Cash loans
2775,Cheque,2,242,266,3,Cash loans
7733,Cash,34,319,-41,-24,POS
11229,Card,24,352,136,95,Cards
5177,Card,23,19,9,-54,Cash loans
11129,Card,27,173,-170,-31,POS
13184,Card,11,428,-1,-96,POS
4789,Cheque,32,258,66,-98,POS
12289,Cheque,4,-290,44,-19,Cash loans
13117,Cash,34,-168,-206,13,Cash loans
4272,Cheque,6,-497,-76,-60,Cash loans
13296,Card,23,276,48,68,Cards
10916,Card,11,-7,-282,87,Cards
2612,Card,4,-16,-221,-37,Cash loans
8500,Cheque,30,151,-291,94,POS
1381,Card,33,53,263,62,POS
1134,Cheque,34,302,43,1,POS
13793,Cheque,5,-373,-120,-54,POS
12941,Cash,18,28,143,79,POS
5094,Card,8,-453,107,-84,Cash loans
14072,Cheque,21,-200,-224,-5,Cards
8808,Card,27,-498,-96,51,Cards
3019,Cash,27,271,-56,52,POS
13156,Cash,19,-189,9,-50,Cards
2873,Cheque,7,179,133,-94,Cards
13741,Cash,5,-352,-128,48,Cards
2977,Card,27,392,-255,38,Cash loans
7489,Cheque,30,341,201,8,Cash loans
2460,Cheque,5,90,72,42,Cards
115,Card,15,154,-280,-93,Cards
9045,Cheque,34,141,267,6,Cash loans
9213,Card,5,42,-198,45,POS
8429,Cheque,29,146,54,63,Cash loans
7815,Cheque,12,50,-230,-44,Cash loans
1058,Cash,12,-95,-115,5,Cards
2386,Card,15,251,-57,69,Cash loans
1636,Card,34,-98,232,-83,POS
5050,Card,15,-393,189,48,Cards
12151,Cash,11,-405,277,53,Cash loans
1631,Cheque,15,102,114,16,Cards
7120,Cash,28,-139,-236,-98,POS
158,Card,14,-109,153,-75,POS
14208,Cash,23,-185,277,-42,Cash loans
7648,Card,3,494,-47,95,Cards
2641,Card,20,-340,-238,40,Cash loans
8565,Cheque,17,-338,238,-56,POS
5031,Card,27,435,299,54,POS
7190,Card,1,313,-94,-79,Cards
6221,Cash,32,248,-86,-33,Cash loans
2305,Cheque,2,-169,-146,-11,Cards
1612,Card,17,-210,272,-48,POS
12117,Cash,31,354,-102,75,Cards
10704,Cash,9,399,-205,-61,POS
1555,Cash,28,-493,145,65,POS
4447,Card,21,-233,140,39,Cards
12957,Card,34,496,-136,-37,Cards
9546,Cash,27,151,110,92,POS
6972,Cheque,13,-297,-34,-19,Cash loans
11051,Cash,26,442,-83,-92,Cards
1349,Cheque,26,-277,10,-30,Cards
9141,Cheque,17,449,-156,-86,Cash loans
5872,Card,16,259,-119,-6,Cash loans
4043,Cash,26,-212,-16,-28,Cards
9814,Cash,31,132,-82,65,Cards
11618,Cash,26,-270,-136,-92,Cash loans
10818,Cheque,34,307,-234,56,POS
2698,Cash,22,115,-202,63,Cards
5948,Card,3,23,-176,-14,Cash loans
6776,Cash,10,283,237,-57,Cards
5377,Cash,2,-21,236,72,Cash loans
9356,Card,17,-137,71,25,Cards
7257,Cash,2,289,-13,-16,Cash loans
6834,Cash,28,233,-273,-4,Cash loans
7443,Card,30,269,126,25,Cards
3007,Cheque,17,-428,233,78,Cards
571,Cheque,32,391,-149,-42,Cash loans
8986,Card,29,40,147,-4,Cash loans
9090,Card,4,176,23,-75,Cash loans
8685,Card,22,-449,83,32,Cash loans
14793,Cheque,5,30,-257,-17,Cards
3289,Cheque,8,-440,-266,-78,POS
4089,Cheque,32,416,-15,83,Cash loans
5649,Card,4,-456,-124,-72,Cash loans
1657,Card,32,16,-165,-3,Cash loans
7642,Cash,34,-274,-71,-61,Cards
5984,Card,34,-332,-176,85,Cash loans
14821,Cash,9,-73,102,-94,Cards
12805,Cheque,17,-5,60,-55,Cash loans
10998,Card,16,290,-114,66,Cash loans
4736,Card,26,-382,198,74,Cash loans
9067,Cash,23,479,-102,-80,Cards
5955,Card,7,373,-295,-55,POS
10792,Cheque,3,-11,-218,50,POS
6192,Card,12,255,-31,38,POS
1936,Cash,33,-186,197,51,Cash loans
7157,Cheque,4,-45,-256,11,POS
2997,Cash,12,469,16,58,Cash loans
14624,Cheque,22,183,-69,-72,Cash loans
9580,Card,25,302,34,-94,Cards
1300,Card,20,-156,-182,91,POS
8545,Cheque,34,14,56,76,POS
8114,Card,23,-17,158,-70,POS
9547,Cheque,31,-395,159,-37,Cards
5232,Cheque,28,-482,-280,57,POS
6201,Cash,31,25,-174,-64,Cards
6,Card,21,-371,232,4,Cards
8075,Card,30,165,-83,-17,Cards
2333,Card,10,25,-107,70,Cards
12935,Card,6,-5,-142,89,Cash loans
11466,Cheque,21,93,-102,-69,Cash loans
11265,Cheque,18,345,23,-18,POS
4618,Card,25,233,170,-41,Cash loans
6355,Cheque,3,-161,-173,49,POS
13675,Cheque,24,-100,-51,98,Cards
4387,Card,1,209,-112,87,Cards
14272,Card,11,309,278,15,Cash loans
5421,Cheque,27,-270,-217,95,Cards
13431,Cheque,7,281,274,42,POS
5793,Cheque,29,-495,95,-100,Cards
11517,Cash,2,-284,285,-57,POS
665,Card,4,-140,-68,-55,POS
7490,Cheque,9,-277,233,-90,POS
1307,Card,3,-54,293,-6,Cash loans
14126,Cash,17,83,-24,31,Cash loans
4768,Card,12,-28,238,-58,Cards
8182,Card,6,227,184,-26,Cards
11133,Cheque,9,488,-109,78,Cards
674,Cheque,35,-116,297,21,Cash loans
8502,Cash,11,-456,-124,56,POS
328,Card,10,299,202,-37,POS
12000,Card,5,-231,-55,50,Cash loans
4008,Cheque,24,-161,-163,56,Cards
10589,Cash,17,-238,-100,-79,Cards
8821,Cheque,28,-21,269,-74,Cash loans
12694,Card,5,-500,38,4,Cash loans
5422,Cash,16,472,129,-67,POS
8617,Card,22,417,-48,10,Cash loans
6054,Card,29,24,-243,59,Cash loans
10953,Cheque,17,117,223,6,POS
3435,Card,21,-247,77,-5,Cash loans
5032,Cash,27,427,-127,62,Cash loans
8633,Cash,32,-383,202,41,Cash loans
11817,Card,33,334,40,-54,POS
1546,Cash,16,-91,-151,88,Cash loans
12288,Cheque,26,138,-59,92,Cash loans
6415,Cash,21,123,-161,11,POS
8900,Cash,27,-424,-270,51,Cash loans
12596,Card,6,132,264,-38,Cards
7451,Cash,13,256,-34,7,POS
5561,Card,30,455,46,-56,POS
6445,Cash,34,-29,160,19,POS
4750,Cash,31,83,-157,81,Cards
9905,Cash,9,-52,-62,88,Cards
14628,Cheque,17,252,88,-11,POS
9729,Card,17,387,11,-19,Cash loans
6909,Cheque,3,-73,171,-35,POS
9028,Cheque,9,193,298,-93,Cash loans
12048,Cheque,6,-307,-287,-41,Cash loans
8921,Card,22,-119,272,-58,POS
4807,Card,33,-353,-176,37,Cash loans
11182,Cash,17,379,73,3,Cards
9747,Cheque,24,-98,99,74,POS
10189,Cash,25,333,-188,-86,Cards
3164,Cash,13,50,221,-63,Cards
6612,Card,8,-156,-216,-70,Cash loans
4358,Cash,34,-276,-98,38,POS
1249,Cash,14,138,255,32,Cards
6058,Card,26,342,49,-58,POS
12800,Cheque,22,-277,256,60,Cash loans
5852,Cash,24,-216,63,63,POS
5184,Cheque,6,-419,-234,72,POS
1591,Cheque,30,2,-229,-72,Cards
1116,Cheque,24,-229,86,-38,Cash loans
14169,Card,27,313,73,73,Cards
953,Card,16,259,-167,57,POS
5118,Cheque,26,-478,83,-77,Cards
10647,Card,23,36,-68,74,POS
3911,Card,1,150,-272,75,Cash loans
13545,Cheque,25,-236,251,32,Cards
4449,Cheque,7,244,291,-95,Cash loans
4379,Card,29,201,154,-45,Cards
11323,Cash,15,-484,226,-37,Cards
9042,Cash,15,-210,218,95,Cards
1806,Cash,35,-25,-73,79,Cash loans
847,Cash,9,90,234,-88,Cash loans
6118,Cash,1,298,273,-33,Cards
11373,Cash,12,-340,213,35,Cash loans
2067,Cheque,21,-172,-60,-100,Cash loans
7123,Card,17,-45,78,-56,POS
6418,Card,17,-123,151,13,Cash loans
3180,Cheque,10,-476,-264,37,POS
4538,Card,34,-174,213,24,POS
2355,Cheque,16,286,282,89,Cash loans
14921,Card,11,401,-88,-61,Cards
11587,Cash,4,-392,-249,65,POS
6486,Cheque,31,-415,-2,89,Cash loans
1053,Cheque,21,-3,-147,81,Cash loans
2569,Cheque,15,290,-6,74,Cards
615,Card,22,-441,-127,-54,Cards
2599,Cheque,16,-421,-24,-78,Cash loans
12634,Cheque,24,459,-277,-60,Cash loans
1653,Card,19,146,179,-56,POS
10252,Cheque,13,299,-152,7,Cards
4660,Card,10,331,280,-84,Cash loans
9130,Cash,20,-437,-226,-95,Cash loans
2901,Cheque,16,-40,259,22,Cards
13115,Cash,26,-16,196,-31,Cards
1596,Cheque,17,-213,291,-73,POS
6048,Card,6,-102,-214,61,POS
104,Card,25,-475,252,-21,Cash loans
2308,Cash,31,279,-50,66,Cash loans
14269,Cash,4,12,14,79,POS
10294,Cash,2,420,-129,29,Cash loans
7855,Card,5,-227,62,-66,Cash loans
2078,Card,24,391,222,-46,POS
5664,Card,14,224,71,-68,Cards
11707,Card,26,-170,71,12,Cash loans
6298,Cheque,27,-123,-130,7,POS
12753,Card,35,-193,234,-28,POS
5956,Card,32,292,3,16,Cards
9992,Card,32,-284,-33,-51,Cash loans
11560,Cash,14,410,49,86,POS
8065,Cash,5,73,151,-77,POS
6170,Card,29,181,-264,-14,POS
8082,Cheque,11,34,-211,50,POS
12136,Cash,32,-334,-288,4,Cards
12181,Card,4,-446,-99,40,POS
13237,Cash,31,-14,-94,-86,Cash loans
10573,Cheque,29,-27,-2,-8,POS
1877,Cheque,21,-52,48,-2,Cards
7225,Cheque,1,-500,212,-79,Cards
3489,Card,25,-232,28,-31,Cards
6400,Cheque,3,-52,-259,-27,Cash loans
6694,Cash,18,47,-5,90,Cash loans
5938,Card,32,151,-235,-15,POS
11785,Cheque,15,494,-239,12,Cards
1213,Card,9,-412,-208,-44,Cash loans
6011,Cash,28,-368,-262,71,Cash loans
9899,Cheque,18,203,-296,3,Cash loans
2707,Cash,22,457,108,-17,Cards
9377,Card,26,-116,21,3,Cards
2768,Card,22,-313,262,1,POS
6226,Cheque,27,223,-283,53,Cash loans
12142,Card,23,329,-101,58,POS
4242,Card,16,93,105,25,Cards
12646,Card,29,-221,189,21,Cash loans
9294,Card,2,362,-41,33,Cards
8364,Cheque,25,334,98,51,Cash loans
10930,Cheque,22,-211,-149,-35,Cash loans
10689,Cheque,18,-407,97,-23,POS
4728,Cash,5,-456,0,-24,Cards
6630,Cash,16,-128,58,9,POS
6324,Cash,4,234,221,-18,Cash loans
2965,Card,21,78,-122,-81,Cash loans
3680,Cash,18,-194,-239,-27,Cash loans
11262,Cash,3,358,-284,73,Cards
6603,Card,15,278,247,-47,POS
4657,Cash,11,-488,-38,-57,Cash loans
201,Card,31,-44,-131,50,Cards
11321,Card,12,-51,268,75,Cards
3873,Cheque,2,453,165,-30,POS
2989,Cash,15,-457,-280,32,Cash loans
3560,Cheque,19,-491,140,89,POS
4234,Cash,35,498,-3,52,POS
13512,Cheque,30,-166,117,25,POS
7107,Cash,26,4,-71,-97,Cash loans
12948,Card,32,-256,-226,49,POS
7092,Card,19,259,-28,-13,Cash loans
334,Cheque,13,441,285,-49,Cash loans
10181,Card,17,162,-103,-74,Cards
3937,Cheque,19,-359,160,-56,Cash loans
11416,Card,33,-162,51,-86,Cash loans
7357,Cash,7,-177,25,2,Cards
7125,Cheque,1,-111,6,23,Cards
13782,Cheque,34,-341,59,-67,POS
8195,Cash,1,-109,267,-18,Cards
14569,Cash,33,-454,-256,-25,Cash loans
1190,Card,35,120,47,41,Cash loans
8465,Cheque,6,-146,-155,18,Cash loans
9000,Cheque,31,-446,-49,-89,Cards
5012,Cash,5,-161,-238,39,Cards
693,Cash,14,17,-5,84,Cash loans
1904,Cash,23,-218,-79,61,Cash loans
6458,Cash,12,-268,-20,-12,POS
2350,Cash,32,-60,245,-49,Cash loans
3618,Card,21,450,204,67,Cash loans
9777,Card,22,65,261,-30,Cash loans
9383,Cash,14,-438,-221,3,POS
3500,Cash,11,-500,-166,20,Cash loans
3735,Card,28,371,9,82,Cards
12024,Card,34,-236,-28,-56,POS
11671,Card,6,-435,-38,26,Cards
13270,Cash,8,171,-135,83,Cards
8712,Cash,3,443,86,57,POS
11529,Card,32,-332,256,-12,POS
343,Cash,24,-246,-117,-11,Cash loans
11951,Cheque,16,235,88,27,Cards
8596,Cash,21,-46,-219,-34,Cash loans
9003,Cheque,15,110,-70,90,Cards
6187,Cash,25,-338,-149,21,Cards
13645,Card,30,-72,-139,-44,Cash loans
13111,Card,2,-11,-11,-1,Cash loans
9852,Cheque,16,-329,79,-44,Cash loans
11442,Cash,25,300,-99,46,Cards
9554,Card,17,407,234,-99,Cash loans
6455,Cash,26,254,180,5,Cards
7808,Card,5,-102,251,-39,Cash loans
13651,Card,30,187,34,34,Cards
9968,Cheque,20,-441,36,78,Cards
2247,Cash,31,406,-138,24,POS
10284,Card,17,323,-86,58,Cards
1311,Cheque,18,283,-227,-34,POS
9843,Cash,17,-199,-157,81,Cash loans
1923,Card,13,172,194,25,Cards
378,Card,2,109,-195,-78,POS
12893,Card,19,-218,85,46,POS
9613,Cash,25,-463,-155,40,Cards
11399,Cheque,3,401,64,4,Cards
11284,Cheque,19,151,89,-12,POS
12648,Cheque,16,60,-107,65,POS
9164,Cheque,12,133,-45,-91,Cards
8246,Card,3,407,-186,72,Cash loans
7358,Cash,12,-128,-205,-5,Cash loans
9175,Card,15,473,209,-11,POS
7968,Cash,1,-395,76,34,Cards
10623,Cheque,7,373,39,-21,Cards
1896,Cash,30,-134,185,59,POS
14389,Cheque,3,-100,247,-21,Cash loans
10600,Cheque,13,-21,-68,-45,Cash loans
5745,Cheque,11,50,-161,-50,POS
5907,Cash,3,-59,-191,12,Cash loans
10088,Cash,4,342,-59,81,Cards
823,Cash,27,379,-176,-89,Cards
3140,Card,11,89,254,95,Cash loans
223,Cheque,17,295,-275,-76,Cards
14993,Cheque,22,-28,-49,39,Cards
12945,Cash,19,-21,222,15,POS
1549,Cash,11,466,248,72,Cards
704,Cash,21,110,-19,-86,Cash loans
3250,Card,17,-38,-74,-67,Cards
4621,Cheque,34,458,168,-45,POS
14897,Cheque,9,-219,8,54,Cards
8134,Cheque,22,15,201,-38,POS
3206,Cash,26,-402,-243,-52,Cards
299,Cheque,19,268,155,-7,POS
6343,Card,16,-9,10,-49,POS
13467,Cheque,11,1,-139,89,Cards
10112,Cash,15,231,-230,23,Cards
3020,Cash,26,-269,-130,-35,Cash loans
7950,Card,32,-55,-281,-80,Cards
2609,Cheque,27,-140,283,20,POS
12332,Cash,18,320,-288,-86,Cards
10936,Cash,28,93,-67,86,Cards
3755,Card,14,-309,-141,48,POS
13579,Cash,23,-93,-117,-70,Cash loans
4374,Card,24,351,-26,-78,Cash loans
8646,Card,12,51,-129,72,Cards
8411,Cheque,19,-65,194,-86,Cards
5592,Cash,6,340,-11,-81,POS
8221,Cheque,8,236,-300,44,Cards
8664,Card,33,-11,207,52,Cards
12394,Card,4,117,49,-90,POS
5294,Cheque,29,-320,275,72,Cards
11635,Cheque,28,171,55,-60,POS
9208,Cheque,5,480,220,-51,Cash loans
8218,Cheque,24,419,-120,19,Cards
6132,Cheque,20,-304,-268,-26,POS
6440,Card,34,-5,-235,-55,Cash loans
5961,Cheque,17,-304,31,-94,Cards
1891,Card,2,421,93,-60,Cash loans
13273,Card,28,-28,97,-58,Cash loans
12079,Cash,17,465,-141,67,POS
11500,Cheque,2,453,103,-37,POS
8270,Cheque,6,113,258,-87,POS
2126,Cash,17,-294,-136,-66,POS
9495,Card,2,-487,-239,28,Cash loans
4412,Cash,29,296,-25,-42,Cards
11990,Cheque,21,452,234,-85,Cash loans
7829,Cash,14,413,-104,-12,POS
7820,Cash,17,129,134,53,Cash loans
9572,Cheque,29,-493,164,-67,Cards
11194,Cheque,28,451,-131,38,Cards
12135,Cheque,28,-54,248,84,Cash loans
13268,Cheque,34,-78,-87,-98,Cash loans
3089,Cheque,34,222,-74,-52,Cards
8705,Card,7,-441,-182,-16,Cash loans
8679,Card,28,-213,-50,-31,Cash loans
9427,Cheque,2,181,286,33,POS
14357,Cheque,23,-381,-201,-60,POS
13250,Card,31,-429,-221,-54,Cards
8072,Cheque,17,244,225,-53,Cards
7706,Cheque,17,-204,176,-66,Cards
6627,Cash,35,109,234,71,Cash loans
14945,Cheque,24,-70,-136,-41,Cards
8640,Card,12,-132,287,75,Cash loans
4453,Cash,29,200,231,-45,Cash loans
10515,Cash,3,386,-64,-18,Cash loans
6787,Cheque,19,31,71,-65,Cards
13279,Cheque,2,295,171,13,Cash loans
12328,Cash,28,184,-280,12,Cards
14656,Cash,10,-385,147,85,Cash loans
13347,Cheque,21,351,-229,52,POS
5128,Card,3,-495,248,4,POS
6109,Cash,24,448,176,54,POS
11278,Card,25,356,-266,-30,Cash loans
8606,Cash,2,184,87,-42,Cards
5566,Cheque,10,106,-278,69,Cash loans
13054,Cash,27,30,282,-25,Cash loans
4076,Cash,13,495,-117,-98,Cards
1005,Card,18,-58,258,14,Cards
2359,Card,3,144,217,53,Cash loans
1685,Cheque,32,335,-82,84,Cards
3251,Cheque,6,-210,278,-1,Cash loans
14022,Cash,19,317,-88,73,Cards
10940,Cash,26,-184,-206,83,Cards
9394,Card,33,-39,-146,37,Cash loans
6052,Card,7,412,-76,-43,Cash loans
5452,Cheque,21,21,228,-77,POS
7102,Card,6,148,-167,-30,Cash loans
9172,Cheque,9,-324,181,58,Cash loans
12367,Card,17,55,249,66,Cards
4950,Cash,11,-302,202,44,POS
14080,Cheque,12,303,-27,-24,POS
7113,Cash,23,-127,-160,29,Cards
4749,Card,19,222,-254,-27,POS
14479,Cash,21,486,284,-29,Cards
8540,Cheque,6,-79,297,-62,Cash loans
11236,Cheque,31,-417,129,-51,POS
2793,Cheque,14,-423,-277,44,Cards
5043,Cash,8,-236,164,-36,Cash loans
13899,Card,26,227,90,-63,Cash loans
442,Cash,14,447,-22,78,Cash loans
14619,Cash,33,301,-186,-50,Cash loans
5883,Cash,3,-329,-224,-74,Cards
13982,Cash,29,227,-136,45,POS
7444,Card,10,-139,110,-61,Cash loans
2499,Card,4,214,250,62,Cards
10428,Cheque,25,-142,91,96,Cards
5040,Cash,15,105,84,-23,Cash loans
14990,Cash,3,-235,198,22,Cash loans
10781,Card,17,493,-79,98,POS
10456,Cash,8,106,296,-74,POS
1550,Cash,12,320,134,-79,Cash loans
2187,Card,20,291,107,63,Cards
3087,Cash,5,145,227,-27,POS
10260,Cheque,26,143,-291,68,Cards
9958,Card,24,-244,213,72,POS
10099,Cash,11,-230,287,63,Cash loans
6488,Card,32,-461,-168,-53,Cards
10081,Cheque,6,125,-169,-83,POS
1890,Cheque,12,215,41,65,POS
11248,Card,1,110,270,-9,POS
9163,Cheque,16,416,-12,7,Cards
9770,Cash,32,-39,-39,-63,Cards
14469,Cheque,31,61,-185,-77,POS
14669,Cash,11,-200,-21,-35,POS
2647,Card,3,390,-92,-18,Cards
10127,Card,9,-193,125,7,Cards
9865,Cash,17,54,-102,-84,Cards
8600,Card,25,466,121,97,Cash loans
1183,Card,16,-145,73,11,POS
13474,Cash,24,-209,-46,38,POS
1971,Cash,8,-206,10,-16,Cards
9293,Card,9,276,-16,-17,Cards
5072,Card,17,424,204,18,Cards
6341,Cash,6,56,206,54,Cards
2376,Cheque,29,488,-269,47,Cash loans
4176,Cheque,13,176,-48,-28,Cash loans
11548,Card,22,-205,-278,-51,Cards
3841,Cheque,35,440,116,15,POS
8133,Cheque,25,-110,208,-50,Cards
2377,Cheque,28,-138,-281,-85,Cash loans
5811,Card,8,392,94,28,POS
3241,Card,9,-363,11,10,Cash loans
5760,Card,5,-487,-22,-69,Cards
3300,Card,30,415,197,68,Cards
9381,Cash,34,306,-51,-33,Cash loans
3850,Card,13,-77,-84,-79,Cash loans
3066,Cheque,20,-319,-92,14,Cards
1747,Card,18,-294,-2,27,Cards
4269,Cheque,30,8,241,-56,Cash loans
9309,Cheque,18,405,-97,25,Cash loans
14636,Card,17,-438,256,31,Cards
11355,Card,29,-54,117,-66,POS
11352,Cheque,15,330,-289,38,Cash loans
302,Cheque,27,-75,238,42,Cards
7935,Cheque,34,-234,175,-76,POS
5927,Card,1,-281,235,20,Cards
13086,Card,13,-313,165,-77,Cards
10470,Card,24,416,-281,-96,Cash loans
1753,Card,3,-318,285,-79,Cash loans
8846,Card,4,32,-55,-29,Cash loans
7863,Cheque,12,28,105,3,POS
11350,Card,4,-155,-287,-40,POS
4605,Cash,10,278,-28,-22,POS
12090,Card,20,108,116,-65,Cash loans
12602,Cash,25,-47,192,87,POS
4300,Card,11,-350,48,91,Cards
2935,Cheque,22,-148,-225,-55,Cards
7844,Cheque,22,292,-199,-58,POS
3362,Cheque,9,-393,253,14,Cash loans
7056,Cheque,24,-58,-237,88,POS
13294,Card,15,38,260,62,Cards
7127,Card,14,28,-295,-37,Cards
2526,Cash,20,-487,-134,-25,POS
5187,Cash,26,-19,151,-87,Cards
4016,Card,34,463,-102,-88,POS
8209,Cheque,34,363,-118,-80,Cards
3770,Card,22,-435,-107,12,Cards
8860,Cheque,23,91,-159,-34,Cash loans
14396,Card,6,144,-129,-5,POS
5680,Card,32,238,100,26,Cards
8631,Cash,10,-153,233,-87,POS
4430,Cheque,17,264,50,-62,POS
992,Cash,29,271,225,-1,Cards
13313,Card,6,272,46,-82,POS
7846,Cheque,16,-406,-164,-75,Cash loans
8949,Cheque,3,-500,-42,66,POS
10498,Cheque,8,-364,4,-50,POS
4223,Cash,2,-445,-112,6,Cards
6556,Card,35,-340,-235,-30,Cards
9922,Cash,21,52,-15,10,Cards
12984,Cash,11,-489,-21,-3,Cards
13418,Cash,25,-221,186,-2,Cards
9676,Cash,12,-355,131,53,Cards
13828,Cash,33,-230,-140,-78,POS
530,Card,12,-349,-282,-51,Cash loans
12034,Card,16,-352,-103,-40,POS
6392,Cash,26,-211,170,-26,Cash loans
1834,Card,24,286,184,39,Cards
8790,Cash,23,-178,-218,-59,POS
11601,Cheque,13,317,131,-72,Cards
8655,Cash,33,444,-164,-60,Cash loans
12823,Card,10,94,-20,64,Cash loans
4150,Cash,23,-493,80,-59,POS
5952,Cheque,32,-240,176,-69,Cards
561,Cash,6,337,-164,-49,Cards
705,Card,14,-19,180,-55,Cash loans
2076,Card,27,-144,233,94,Cash loans
13931,Card,13,-5,-259,85,Cards
11559,Cash,14,-289,-245,21,POS
13324,Cash,16,202,-150,-68,Cash loans
3905,Cheque,20,434,79,4,Cash loans
2009,Card,13,342,-239,-26,Cards
9245,Cheque,1,164,-114,5,POS
1688,Cheque,12,44,194,94,POS
13253,Cash,32,347,63,23,Cards
