SK_ID_CURR,SK_ID_PREV,CNT_INSTALMENT,MONTHS_BALANCE
108811,14522,5,-69
101315,14834,4,-17
109144,10965,9,-24
103413,2362,10,-22
110053,9486,11,-85
104850,2648,17,-56
113389,3272,3,-44
113725,12066,16,-49
103194,13361,5,-18
111519,5914,7,-99
112330,7068,14,-67
112918,3414,13,-26
111252,9874,17,-83
105246,4234,19,-42
101895,14949,1,-86
110213,11542,14,-2
104749,848,5,-9
112067,11798,7,-32
109588,6459,5,-83
113378,13917,1,-14
111349,971,14,-49
102550,4410,18,-78
105235,12454,3,-98
113204,9659,19,-82
111397,7668,4,-29
113505,10109,1,-28
108979,3094,3,-67
106736,8196,15,-44
107999,6998,5,-27
106299,12126,3,-31
100418,1916,8,-33
102762,14341,13,-79
108877,3702,9,-91
111580,13032,1,-28
111223,13635,19,-65
110974,13873,14,-61
106891,10838,5,-47
100118,10965,18,-66
100594,9690,17,-58
104530,11270,14,-10
110833,11759,19,-69
105683,1968,8,-50
107757,5081,11,-55
102942,1621,6,-32
108945,620,19,-96
108746,5184,9,-64
100573,6575,7,-14
104474,9673,9,-90
105613,8170,14,-15
109115,10156,10,-27
114755,1915,7,-7
109874,2862,2,-10
103406,12170,4,-7
113743,8963,6,-23
110156,3286,15,-87
110545,9091,10,-38
108902,6590,16,-69
104181,10974,3,-17
110843,1724,11,-71
109407,6503,3,-94
101671,3809,2,-38
110160,8072,9,-100
100670,14808,15,-97
103521,11964,19,-94
102239,522,9,-74
108238,8815,2,-14
104565,8640,1,-83
102236,8386,5,-24
104409,5864,1,-96
106388,7387,14,-28
110118,12411,8,-23
104654,248,11,-74
103758,9064,11,-50
100786,11829,6,-88
114394,12215,1,-23
100020,12388,12,-47
102251,1923,3,-38
108790,1853,16,-11
114491,6141,1,-11
109098,13921,17,-32
112075,8392,9,-41
100617,14936,17,-15
107175,14134,12,-36
107685,13804,18,-53
111472,4307,14,-80
113100,5609,15,-5
103500,5727,7,-73
109622,6810,13,-44
102377,4971,19,-18
110899,2004,13,-30
111033,498,19,-44
107563,13820,16,-94
110972,6948,17,-73
108187,5785,18,-5
108582,6508,10,-15
114435,12763,14,-95
102293,10354,13,-93
106400,5349,2,-11
110815,3720,1,-75
111872,3674,14,-99
111633,4103,15,-93
105136,13977,12,-78
106193,12916,1,-25
108500,4631,1,-67
111388,706,17,-23
102481,13068,7,-56
113789,12229,9,-92
101047,2099,18,-64
100870,1630,5,-20
114566,11002,6,-66
113226,14847,3,-63
101454,5657,14,-30
113560,4323,12,-78
114363,14314,3,-14
101180,10065,18,-99
104381,6010,5,-17
111468,13988,3,-7
101580,3932,9,-83
109649,7770,18,-49
111033,12710,10,-40
113961,10092,6,-6
106748,5989,16,-8
112414,3359,10,-22
111506,7060,3,-63
109752,1156,6,-50
103618,12413,6,-20
111189,9479,15,-26
113580,11768,9,-68
105326,9763,10,-6
104873,5789,7,-2
110947,1293,1,-66
112340,6182,10,-51
112939,14255,9,-24
101853,9530,1,-92
106552,11240,4,-1
109656,3729,18,-46
110163,8407,17,-87
110929,9412,4,-10
111003,5799,4,-57
102287,8840,9,-48
106319,13829,4,-83
111332,10541,1,-80
103345,1791,7,-22
103720,14662,19,-53
110649,883,4,-49
102841,13412,1,-61
104944,14469,9,-59
105750,2931,18,-65
109524,6653,6,-16
102503,1374,8,-5
114858,4548,12,-80
105051,12316,5,-32
110033,4047,5,-77
110890,642,9,-21
107315,5741,4,-83
100899,1095,2,-2
106757,4240,12,-22
106017,9145,8,-11
100644,9919,17,-84
113682,4193,15,-56
108575,12970,5,-54
102003,11239,7,-51
114808,14201,3,-80
107762,2610,1,-36
106153,11511,9,-70
101702,14985,15,-42
110618,2640,9,-23
101051,3784,2,-81
112177,922,13,-11
105877,1941,14,-78
103756,5885,19,-12
108250,3351,4,-11
102115,3453,9,-4
112311,7907,8,-55
105540,12878,10,-43
100865,1018,3,-7
107630,9932,8,-23
112893,8493,9,-100
101410,6791,5,-68
108079,12334,16,-98
102240,3205,11,-58
111484,4860,16,-91
100871,1375,8,-34
102966,11360,12,-89
102950,10206,12,-44
101129,3689,8,-97
111300,13737,18,-88
111277,6784,17,-68
114003,12776,3,-44
103391,7032,13,-97
101787,4209,6,-58
102127,2807,4,-46
112477,7383,1,-37
105609,13297,8,-56
107229,9020,9,-36
103700,14542,19,-2
112006,5973,9,-58
114264,7897,14,-58
109206,1519,11,-2
108090,2902,7,-4
109971,13242,2,-42
102747,10697,4,-52
108091,7678,15,-46
113261,6919,10,-33
112788,9678,13,-42
108874,8027,18,-16
114328,8172,9,-18
114152,3126,15,-97
103735,6177,16,-35
107015,11117,5,-22
107686,7371,10,-22
113338,3918,9,-90
107125,10415,3,-18
103645,11751,10,-60
113340,13768,8,-68
106909,4362,15,-61
106824,11810,9,-26
109336,3619,9,-50
109544,1232,7,-34
108120,8419,7,-82
102030,13079,19,-83
110299,13981,13,-98
113510,4169,10,-74
107268,9967,5,-49
102910,10713,18,-28
101104,12882,7,-69
113446,1884,8,-51
110321,14925,6,-76
110220,8545,5,-69
106904,1733,10,-99
114824,13806,15,-77
109491,11761,4,-74
112358,11114,1,-22
106967,7203,11,-54
104813,2331,9,-43
109171,12224,12,-58
114148,3939,4,-88
111413,12218,11,-9
108659,14753,2,-69
110654,3433,19,-42
105788,6910,15,-21
114416,7562,10,-54
111110,61,19,-15
104457,10955,10,-33
114930,9691,9,-98
105860,12949,1,-84
109657,9632,5,-86
114906,9579,13,-64
107928,11261,17,-32
100271,14945,5,-67
114345,10298,19,-35
100406,11073,10,-50
110123,3361,8,-48
106749,14155,17,-42
114357,5345,8,-22
106571,424,15,-94
100605,9552,16,-100
110541,1056,5,-36
101786,3555,3,-51
105873,4452,6,-89
107998,3446,17,-39
108029,5520,13,-49
114266,5470,3,-5
105558,8626,11,-3
107589,8451,16,-20
108739,14893,9,-38
105366,12358,3,-32
114754,11234,18,-41
100905,13702,17,-77
113279,4304,1,-42
101928,1093,2,-49
110121,7134,2,-17
105520,3049,4,-90
106458,12676,10,-38
100363,13816,9,-5
114387,14508,9,-48
101874,4,13,-71
107383,2589,18,-17
102161,8032,5,-51
103417,8913,18,-69
104489,5675,4,-67
112415,4179,16,-47
101375,1395,10,-46
113052,10818,14,-42
104359,7598,19,-4
103765,6654,9,-45
111279,7262,17,-28
100159,9823,3,-79
114322,8806,9,-13
106782,10805,17,-20
102845,4487,15,-75
108709,13262,18,-62
114418,7425,12,-11
102513,12644,18,-58
107401,14665,12,-40
105428,4199,11,-49
107310,393,5,-46
103011,6261,7,-48
111806,8458,17,-11
101172,13900,19,-70
109620,876,1,-12
105104,14417,16,-73
101063,1136,18,-96
112809,3935,17,-43
111418,3105,19,-24
109738,10015,10,-81
101247,13495,5,-17
106635,2473,3,-1
114157,7159,6,-16
110670,10538,3,-88
102648,4491,13,-50
104777,10217,4,-89
110577,6994,8,-25
111172,7621,19,-3
109616,11016,2,-56
104812,2317,2,-70
102811,1124,1,-79
113273,10317,15,-51
112745,4048,4,-87
102317,13882,2,-12
113973,7004,15,-86
113124,56,7,-24
109727,8932,1,-15
113614,10235,15,-71
100510,8595,17,-78
112038,14649,16,-72
102780,3676,1,-11
113226,6384,17,-9
112717,11239,18,-26
111091,3565,17,-97
102206,8444,19,-83
107842,3209,7,-89
111964,5342,9,-90
113140,12819,10,-49
101822,7648,16,-71
104399,14980,12,-35
109751,11043,16,-57
111328,10163,12,-88
103628,9461,9,-78
107345,6090,1,-81
108805,12149,6,-86
110714,5008,17,-67
113304,12366,4,-84
101970,1383,12,-43
110922,14306,14,-51
106804,7527,14,-52
101847,5711,16,-16
103564,7814,8,-16
100647,13111,2,-50
110327,9028,6,-53
111912,5328,6,-61
111327,5003,2,-8
101534,9877,16,-82
110446,14056,5,-22
114811,5408,1,-73
108090,11002,6,-29
102168,9207,19,-13
105809,13128,10,-91
112392,5359,13,-50
111698,14625,7,-34
109127,7298,9,-4
111985,2284,3,-55
104282,4010,12,-97
102704,3319,7,-89
109412,7818,12,-94
113246,2528,16,-39
112489,10361,9,-100
101528,7359,15,-26
109289,5921,15,-7
111086,4923,19,-29
101643,3355,14,-40
108172,9953,17,-99
111050,2291,2,-90
113321,13713,3,-39
101456,12063,1,-39
100375,1886,7,-15
109618,9753,13,-26
100467,965,12,-85
107868,6285,1,-24
103585,3777,6,-5
104615,10685,8,-63
100090,10962,15,-5
100445,6852,13,-95
101611,11435,6,-89
113422,1343,16,-59
108647,11469,13,-62
109845,10474,12,-88
114583,12694,2,-78
114944,3596,1,-40
104275,12422,14,-62
113801,2386,14,-74
100197,8006,5,-90
107535,3342,1,-84
101143,5415,5,-88
105565,1341,11,-22
104496,14743,3,-7
102172,14672,10,-63
112661,11819,16,-31
112573,6476,19,-87
102839,13179,11,-49
103231,8449,15,-20
101996,13711,15,-76
108209,1963,18,-18
102962,3696,10,-78
109445,14230,14,-88
104452,7669,3,-65
108353,702,19,-18
111309,3516,9,-75
105011,1652,14,-45
104790,6821,8,-14
108226,6231,3,-28
113459,14620,10,-50
103135,8587,10,-33
111170,13540,12,-33
107805,12013,6,-34
101787,14851,19,-5
108710,12435,7,-20
109745,3197,14,-13
114793,808,10,-84
103277,11213,1,-70
108084,13208,5,-68
108609,5528,17,-76
100819,788,10,-27
106142,11425,10,-85
100499,306,16,-52
109898,75,7,-99
103406,1319,8,-17
110107,11120,1,-29
111372,14769,18,-86
103511,12532,18,-61
106645,6008,19,-91
109679,13125,11,-58
102216,1294,13,-97
107211,12907,10,-46
111397,451,7,-57
105417,14778,18,-22
109324,11836,9,-37
113056,6033,19,-64
114958,4084,10,-64
107905,4106,7,-84
102689,7151,1,-47
100814,1142,17,-66
101988,14782,11,-93
108731,13092,17,-50
102606,3458,6,-89
105824,279,1,-66
110990,12913,2,-45
113572,3438,4,-98
111600,7167,9,-90
106158,8537,9,-44
100619,2544,1,-53
101491,12577,19,-24
104635,1549,4,-76
101197,12938,12,-95
105818,3348,17,-74
111299,7787,6,-38
109681,901,14,-100
111967,3397,11,-72
111199,10488,18,-69
109344,6306,19,-58
110553,6945,10,-12
101715,7603,12,-47
103066,11127,18,-41
110013,8775,13,-67
109374,12004,18,-34
109565,8358,3,-26
104909,2287,1,-19
111389,7983,16,-30
109320,6317,18,-35
101982,2818,8,-9
105917,13930,4,-14
105796,1081,10,-56
108585,12108,11,-90
111579,429,4,-34
101396,14930,7,-67
107524,13466,5,-41
107480,6372,11,-55
105141,3532,9,-94
104778,6111,8,-31
103939,557,18,-80
105335,12291,15,-11
108358,4128,17,-6
106457,12143,12,-66
110540,10907,6,-97
110717,10090,5,-39
105862,7985,9,-52
107349,2004,18,-35
106835,8398,6,-37
108648,13037,19,-46
105696,8102,15,-66
114722,6989,12,-48
108868,13740,11,-30
110483,3831,3,-31
111751,611,6,-59
110335,6597,9,-67
102267,11431,2,-62
110640,157,6,-97
113512,4952,18,-54
105924,14405,15,-87
103691,8367,17,-65
110412,14414,15,-59
107563,1391,14,-4
103114,13181,13,-30
108053,14070,3,-53
109794,2676,2,-28
102958,252,18,-73
114130,7475,12,-49
108732,2393,14,-15
103666,2743,7,-15
101265,4906,3,-7
114627,13853,7,-77
108707,6511,15,-65
111508,9622,16,-62
101388,8018,18,-36
105989,2121,18,-30
101299,14188,10,-78
108559,14068,11,-33
108371,14809,17,-32
102232,12100,2,-63
108213,5713,7,-35
111636,11465,14,-92
106881,178,1,-93
111157,7773,16,-14
110765,10985,6,-9
105089,12251,10,-48
102379,10275,11,-67
101142,12459,15,-84
111395,7286,16,-87
103166,4762,7,-14
109333,2362,5,-49
108675,6604,7,-7
107297,2319,13,-2
108870,11474,2,-34
112581,7754,2,-61
114321,5135,14,-76
102781,11125,19,-69
107993,8771,6,-83
108391,4202,13,-65
104386,14754,11,-84
111683,14176,8,-32
108468,5326,6,-100
103295,6690,3,-24
108340,11193,16,-74
109818,5353,4,-64
110199,2865,16,-71
112240,1247,19,-84
101424,9227,17,-9
113160,6856,18,-14
112691,11507,13,-73
103676,9018,15,-32
113330,12423,5,-48
112192,14422,10,-8
110938,1481,7,-75
110864,14650,17,-48
102520,11103,10,-96
109069,14953,3,-97
100450,3846,18,-89
104482,1912,9,-90
113435,7096,7,-10
100614,3081,18,-56
109274,2864,9,-60
104963,14084,13,-8
105756,2935,19,-98
112898,4605,15,-78
106535,6432,13,-10
112051,9129,9,-19
103258,13424,15,-3
106858,5064,11,-76
106741,1562,4,-36
109200,5796,12,-47
114048,12766,7,-92
107863,12633,13,-38
106608,2687,1,-2
114995,607,15,-22
100379,12941,16,-37
102021,14705,2,-43
102188,7547,5,-99
108464,2109,18,-88
103466,13025,12,-29
112779,2437,17,-80
102958,62,9,-65
114668,7752,2,-39
104749,11660,16,-62
102935,2680,18,-54
100625,3950,5,-23
111191,1515,13,-66
101235,9430,10,-27
103454,9434,19,-10
106599,11277,18,-46
100339,2231,19,-84
108780,5513,17,-1
106515,11102,19,-93
112042,13642,10,-88
112230,10302,15,-49
114289,13646,13,-32
106799,12063,10,-29
109807,4206,12,-31
108410,11593,4,-44
112506,8468,7,-43
108762,624,1,-89
113023,11908,9,-13
100740,14061,1,-37
101884,12506,7,-7
102388,2480,2,-68
101563,5973,14,-32
106096,14036,19,-38
103071,4509,5,-29
102782,1601,18,-42
110315,8796,2,-21
103279,12813,17,-53
101215,1315,5,-90
112714,12066,4,-30
100995,5037,16,-96
100230,9136,15,-41
104378,1884,18,-86
113892,385,12,-81
103026,873,8,-72
110513,8507,15,-18
113395,9086,18,-35
103422,5230,10,-34
112974,11660,1,-21
104296,432,14,-57
110826,2159,8,-19
110583,5749,19,-15
103828,2629,15,-84
104388,4963,6,-53
103163,10570,6,-49
108642,6087,13,-90
109895,12968,9,-7
104894,4586,13,-28
113182,5323,8,-77
100318,5516,15,-66
101113,10346,3,-32
108897,8327,19,-79
100770,7281,15,-49
106803,2509,9,-82
102698,11884,14,-80
105536,8141,12,-49
103300,13780,11,-4
107103,9766,9,-8
101414,11042,16,-34
109295,55,8,-24
109767,14004,12,-74
101984,6160,6,-26
113667,7993,3,-34
109052,13578,1,-38
103197,3205,19,-20
113282,9127,3,-96
107363,12443,14,-24
100118,10700,16,-55
111620,7233,7,-92
111232,6901,7,-29
102724,32,14,-88
100127,7846,18,-44
102064,5773,11,-38
109720,14156,1,-76
105131,8444,18,-57
108614,10453,13,-23
114970,13333,6,-24
113859,723,18,-41
114681,1418,13,-5
107347,9707,1,-35
109721,245,1,-8
105362,487,3,-100
102323,5331,3,-18
114986,13082,13,-79
109036,9447,18,-92
113527,3603,18,-20
112654,11755,5,-100
112273,9710,5,-62
107224,8219,19,-56
107404,10488,1,-54
114722,8448,18,-59
104104,13136,6,-9
106189,13044,4,-93
103387,12840,8,-29
104372,12026,8,-32
112332,6416,12,-66
105992,2091,1,-38
111660,6388,1,-14
103909,13906,8,-38
102398,4170,3,-84
108522,5857,1,-92
102026,11993,15,-6
114938,8915,19,-61
106937,13542,7,-18
113294,2911,19,-39
112246,11271,15,-80
100970,273,15,-61
107071,1038,3,-91
112782,14064,13,-82
109102,14749,15,-11
113845,662,10,-72
102779,4473,16,-48
100774,13515,9,-75
105929,2805,15,-19
103359,5900,19,-21
102250,7,16,-42
107874,2004,10,-60
102029,12218,7,-83
107314,10424,5,-16
102517,4074,13,-31
100491,14225,2,-73
109106,8623,17,-33
103874,11167,14,-11
103888,12374,16,-2
107032,3199,18,-54
100329,2534,2,-8
103814,1224,11,-46
104196,3540,14,-21
111360,8299,2,-38
102058,7176,9,-83
102317,6925,6,-31
104938,8726,18,-36
112694,7700,4,-59
107353,10283,19,-4
103331,7939,11,-36
104923,14825,7,-91
106383,2611,1,-54
112185,8170,7,-64
105402,2828,13,-96
111150,12044,11,-87
100954,5483,19,-50
105405,1082,16,-86
102872,10206,4,-40
105673,3604,12,-13
107649,14756,17,-16
104172,1193,1,-31
103378,13603,12,-74
112152,2086,14,-66
103295,1386,13,-31
112664,9521,9,-59
110055,11855,16,-74
105503,7145,12,-35
111896,5325,14,-26
111760,7370,6,-100
104080,10597,14,-91
113274,2102,7,-86
109346,279,6,-56
108710,7839,2,-34
102251,14382,19,-15
108961,14859,15,-82
106532,12616,8,-91
110740,10252,10,-61
110875,4446,8,-100
111495,3496,16,-71
102075,12710,12,-85
107120,6042,7,-72
102791,14097,1,-85
109191,1055,19,-11
111893,5526,10,-33
101974,10878,16,-1
111457,13780,6,-97
103785,11576,7,-76
113639,4230,9,-54
100567,5387,3,-90
112223,13435,10,-37
110409,525,6,-68
114622,6849,10,-7
100799,2752,2,-85
101530,4664,7,-15
113596,10349,19,-89
104692,13908,8,-94
111253,4829,7,-59
104505,1623,15,-68
112872,3626,6,-91
101507,7715,4,-84
101454,9826,6,-73
108106,14387,5,-53
110506,14727,17,-14
107050,9740,9,-64
114929,49,14,-58
107518,14851,14,-59
101941,14870,4,-59
103095,1736,1,-81
114093,9705,13,-42
109573,7231,1,-99
103936,8981,3,-43
102602,14189,18,-44
108892,8325,7,-84
107769,14738,9,-25
107088,6435,12,-12
108634,3022,12,-43
107096,12574,1,-2
104525,3968,4,-100
111932,4801,2,-26
100161,14153,1,-71
113164,6757,2,-20
105329,8825,16,-95
114500,4893,15,-70
108046,9119,4,-45
104189,6467,17,-40
112673,6901,8,-60
107410,4140,11,-94
109784,480,2,-37
109941,13052,18,-43
112019,7234,17,-72
107060,3785,4,-24
113945,6958,7,-41
103606,7982,10,-73
102669,12834,15,-82
114569,4834,7,-12
113737,5347,4,-16
100729,12386,3,-42
104222,11593,18,-94
100807,745,12,-23
111166,2025,17,-40
106466,5393,1,-65
109546,7417,15,-41
102136,10258,1,-15
103896,6624,1,-17
106106,13681,3,-4
106234,2395,1,-91
113435,11445,7,-65
102387,8710,17,-66
113031,11042,1,-7
109366,10986,9,-56
112084,735,8,-28
101609,13937,10,-3
107390,8333,3,-4
109660,8007,1,-98
114241,14477,3,-5
104934,7317,7,-30
104084,1803,5,-1
106851,3749,15,-80
111682,13953,7,-52
111687,11425,16,-73
110564,12315,10,-4
114286,12836,15,-1
100772,1550,7,-53
100621,7852,18,-69
112190,12655,13,-66
108104,7374,12,-11
104967,11159,14,-1
102377,6869,2,-80
103833,6868,12,-87
112618,6825,15,-22
101913,11738,14,-81
106681,1371,5,-43
113774,10009,4,-41
106781,443,17,-94
109165,4504,2,-62
106271,4700,17,-71
113175,4382,1,-34
105634,5461,18,-42
106852,14992,4,-20
102775,5550,4,-76
111939,6517,8,-83
111389,6589,9,-93
101465,214,16,-64
109111,12495,6,-34
104930,14306,17,-75
113523,1496,3,-67
114045,9773,19,-32
108361,8236,10,-95
113083,4093,14,-17
114504,11811,18,-96
102366,9363,12,-94
103746,893,2,-82
105881,8577,11,-32
111921,510,12,-69
109496,7583,7,-52
100086,4192,14,-72
105049,4966,7,-4
112148,9575,15,-97
114129,6199,6,-15
105340,13570,5,-52
106544,7689,5,-24
106708,4306,6,-40
106846,11520,17,-27
108536,3379,8,-50
100959,4951,16,-90
101165,13749,8,-75
111104,10038,6,-14
104877,5552,9,-31
108420,5678,1,-68
103885,3340,17,-4
114680,1550,12,-24
103447,4416,10,-3
103335,14604,16,-84
102944,7220,18,-15
114241,9460,3,-40
104580,1522,11,-99
111332,9167,18,-90
104994,3799,16,-11
104091,1519,5,-50
110749,11460,13,-22
103679,6928,8,-80
114027,14331,18,-70
110193,6045,1,-24
103519,5010,11,-85
109996,1180,18,-59
101295,13170,3,-63
109383,4291,4,-67
104495,1890,9,-39
111296,4007,17,-79
114943,14331,11,-93
111632,5930,4,-14
112517,31,8,-21
102031,66,19,-30
108096,941,2,-4
102401,9225,11,-95
107866,3670,9,-95
103357,12444,12,-81
107930,6442,1,-90
109337,6560,12,-76
108337,10841,8,-44
109134,9297,15,-2
104287,2300,3,-9
102158,12448,6,-75
103415,11188,3,-55
112291,738,7,-56
107785,9185,9,-37
106483,1958,13,-50
105168,7978,8,-69
110131,12216,2,-20
113466,13987,16,-65
106707,3488,12,-86
106765,6587,3,-24
107313,4278,14,-76
104119,9228,12,-14
100156,3896,13,-60
104755,13951,7,-50
101935,6365,19,-47
102876,1248,9,-35
105292,9806,2,-75
109209,12108,9,-6
105730,4776,9,-83
104989,11646,6,-98
113535,11681,16,-89
110882,8737,6,-2
102149,2253,16,-23
101803,4879,19,-30
106144,1622,12,-7
110059,10215,18,-96
102539,850,2,-57
109404,12120,8,-7
114924,3959,6,-15
104541,2750,18,-78
102980,14912,11,-16
109741,9785,7,-63
104326,7519,16,-28
112642,3866,10,-25
111107,1089,7,-24
106717,1671,9,-19
106075,958,9,-36
102411,6141,7,-77
105973,3906,12,-80
113574,6282,7,-57
106003,12033,18,-69
100266,14226,6,-67
109928,11823,2,-28
109231,3042,1,-34
113541,5109,7,-38
108881,2914,5,-95
100937,13815,14,-57
109350,12959,4,-94
102384,6320,1,-14
102915,3746,19,-94
105411,4680,15,-44
114307,201,10,-19
111167,11299,2,-42
105148,3039,18,-21
106498,14178,5,-90
112504,177,3,-94
113853,4194,9,-95
101064,2429,19,-86
109220,11128,10,-2
100268,14359,11,-61
105699,12236,3,-1
107176,9088,14,-88
111247,1842,8,-92
106048,6476,4,-49
103345,4307,9,-6
109437,6493,19,-24
109343,3369,1,-99
101919,5461,2,-99
108734,12055,8,-9
114221,4762,10,-40
107170,2658,8,-79
110275,10243,18,-96
103801,9196,16,-80
107066,13135,4,-34
110109,7791,9,-43
114020,14610,13,-12
113261,12790,13,-6
113016,11445,18,-45
111172,10287,19,-8
100400,2868,8,-67
113117,12938,5,-54
104081,14755,16,-33
101065,8349,5,-22
114566,11383,3,-6
114701,7987,3,-26
100513,11726,16,-15
106470,6656,7,-48
114557,1825,5,-97
100185,13379,10,-91
106375,9961,11,-73
102814,10963,15,-90
103147,6602,3,-41
113139,5344,14,-47
110436,3750,8,-7
113094,1794,19,-38
101466,13347,11,-56
100072,2748,4,-99
106164,8879,4,-33
103330,11870,1,-32
111172,4968,14,-59
108839,2741,16,-13
108673,14091,18,-1
104629,749,8,-19
105155,4964,13,-18
103629,6371,8,-20
104852,11960,10,-29
112025,2144,13,-40
105729,6847,4,-92
101974,2191,7,-28
102772,11399,4,-9
105703,3175,14,-83
108411,11927,14,-12
108067,14116,12,-51
111621,12180,8,-58
104515,14019,12,-61
108689,3712,6,-54
103380,6852,5,-29
113707,11854,13,-16
106806,3376,9,-71
112886,7099,2,-43
105340,3497,5,-22
101663,8723,9,-83
107444,14555,10,-87
112591,6752,17,-93
111979,10070,13,-39
109113,4764,1,-46
105254,14390,14,-58
103743,10132,8,-22
107521,13356,9,-72
108325,854,16,-29
110275,3736,6,-94
110539,14715,17,-95
114969,859,4,-48
108070,7500,7,-42
103441,9138,17,-77
102357,3118,5,-59
104532,1005,6,-26
105980,10201,18,-35
108011,762,2,-26
106523,7675,19,-5
113083,2853,10,-7
101427,6826,19,-6
104513,1919,9,-86
105987,2125,18,-67
109504,12668,14,-24
112922,2218,13,-40
103863,8605,4,-16
101616,1823,17,-99
108840,10688,13,-68
102950,7274,17,-38
108528,10232,5,-8
114473,301,16,-71
114134,6996,5,-63
105266,12672,15,-95
113664,12251,3,-60
114240,6821,9,-42
102431,1278,19,-28
113876,10222,5,-44
102154,11830,8,-55
104334,8696,12,-5
105323,14391,1,-68
103326,14283,8,-99
107923,11526,7,-92
110583,6372,2,-28
107768,4379,14,-87
110903,8694,8,-30
100495,2013,13,-59
102015,13394,2,-92
107080,14209,15,-60
104643,9503,14,-28
105781,9891,5,-71
102764,11662,11,-79
109309,14945,9,-96
104608,1005,11,-87
109204,4281,18,-10
101580,13227,2,-26
112414,10242,4,-70
112174,13280,11,-66
104865,9531,17,-37
112746,569,15,-50
107775,3667,8,-78
111501,4066,4,-100
103651,6786,1,-63
102340,8042,9,-11
102976,3653,15,-85
105872,426,8,-84
101174,8110,15,-54
105416,5543,15,-26
108878,7890,9,-99
107285,12942,14,-87
100805,4811,16,-67
112357,11761,13,-41
108160,11078,14,-10
101589,271,12,-10
104224,8218,6,-52
110895,2158,6,-19
108376,11358,18,-56
107897,6710,9,-10
109162,12456,19,-64
102336,869,3,-66
103605,3583,17,-38
105268,7372,15,-59
106953,8961,6,-7
107688,14470,18,-91
104220,12092,17,-84
100478,11947,12,-4
105433,7688,11,-15
111008,8416,12,-3
111945,13965,1,-76
113713,843,5,-59
107439,12432,11,-52
103564,871,5,-63
100010,443,9,-46
105684,4689,7,-66
101768,1067,4,-63
108543,1117,14,-30
100009,1713,6,-67
104949,13122,5,-79
102154,8477,11,-16
102723,3535,14,-84
